month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
7, 8, 0.0100, -40.0157, -105.2793, 146.5152, 148.1046, 151.2835, 154.4624, 157.6413, 160.8202, 163.9991, 167.1780, 170.3568, 173.5357, 176.7146
7, 8, 0.0150, -40.0157, -105.2793, 133.0636, 135.2845, 139.7263, 144.1681, 148.6100, 153.0518, 157.4936, 161.9354, 166.3773, 170.8191, 175.2609
7, 8, 0.0200, -40.0157, -105.2793, 123.1666, 125.8434, 131.1970, 136.5505, 141.9041, 147.2577, 152.6112, 157.9648, 163.3183, 168.6719, 174.0254
7, 8, 0.0250, -40.0157, -105.2793, 115.3229, 118.3542, 124.4169, 130.4796, 136.5423, 142.6050, 148.6677, 154.7303, 160.7930, 166.8557, 172.9184
7, 8, 0.0300, -40.0157, -105.2793, 108.8263, 112.1458, 118.7850, 125.4241, 132.0633, 138.7024, 145.3415, 151.9807, 158.6198, 165.2590, 171.8981
7, 8, 0.0350, -40.0157, -105.2793, 103.2852, 106.8460, 113.9678, 121.0895, 128.2112, 135.3329, 142.4546, 149.5764, 156.6981, 163.8198, 170.9415
7, 8, 0.0400, -40.0157, -105.2793, 98.4587, 102.2259, 109.7602, 117.2944, 124.8287, 132.3630, 139.8973, 147.4316, 154.9659, 162.5002, 170.0345
7, 8, 0.0500, -40.0157, -105.2793, 90.3611, 94.4649, 102.6726, 110.8802, 119.0879, 127.2956, 135.5033, 143.7110, 151.9186, 160.1263, 168.3340
7, 8, 0.0600, -40.0157, -105.2793, 83.7393, 88.1083, 96.8461, 105.5839, 114.3218, 123.0596, 131.7975, 140.5353, 149.2731, 158.0110, 166.7488
7, 8, 0.0700, -40.0157, -105.2793, 78.1563, 82.7403, 91.9083, 101.0762, 110.2442, 119.4121, 128.5801, 137.7480, 146.9160, 156.0839, 165.2519
7, 8, 0.0800, -40.0157, -105.2793, 73.3447, 78.1069, 87.6312, 97.1556, 106.6799, 116.2043, 125.7286, 135.2530, 144.7774, 154.3017, 163.8261
7, 8, 0.0900, -40.0157, -105.2793, 69.1287, 74.0409, 83.8652, 93.6895, 103.5138, 113.3381, 123.1624, 132.9867, 142.8111, 152.6354, 162.4597
7, 8, 0.1000, -40.0157, -105.2793, 65.3866, 70.4265, 80.5062, 90.5860, 100.6657, 110.7455, 120.8252, 130.9050, 140.9847, 151.0645, 161.1443
7, 8, 0.1500, -40.0157, -105.2793, 51.3569, 56.8197, 67.7453, 78.6709, 89.5965, 100.5221, 111.4477, 122.3733, 133.2989, 144.2245, 155.1501
