month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
1, 8, 0.0100, -40.0157, -105.2793, 152.4984, 153.5356, 155.6100, 157.6845, 159.7589, 161.8334, 163.9078, 165.9822, 168.0567, 170.1311, 172.2056
1, 8, 0.0150, -40.0157, -105.2793, 141.5747, 143.0402, 145.9712, 148.9022, 151.8332, 154.7642, 157.6952, 160.6262, 163.5572, 166.4882, 169.4192
1, 8, 0.0200, -40.0157, -105.2793, 133.2833, 135.0674, 138.6357, 142.2039, 145.7722, 149.3404, 152.9086, 156.4769, 160.0451, 163.6133, 167.1816
1, 8, 0.0250, -40.0157, -105.2793, 126.5464, 128.5850, 132.6621, 136.7393, 140.8164, 144.8935, 148.9707, 153.0478, 157.1249, 161.2021, 165.2792
1, 8, 0.0300, -40.0157, -105.2793, 120.8484, 123.0988, 127.5998, 132.1007, 136.6016, 141.1025, 145.6035, 150.1044, 154.6053, 159.1062, 163.6072
1, 8, 0.0350, -40.0157, -105.2793, 115.8990, 118.3309, 123.1947, 128.0585, 132.9223, 137.7861, 142.6499, 147.5137, 152.3775, 157.2413, 162.1051
1, 8, 0.0400, -40.0157, -105.2793, 111.5177, 114.1081, 119.2888, 124.4695, 129.6503, 134.8310, 140.0118, 145.1925, 150.3732, 155.5540, 160.7347
1, 8, 0.0500, -40.0157, -105.2793, 104.0114, 106.8683, 112.5821, 118.2958, 124.0096, 129.7234, 135.4372, 141.1510, 146.8648, 152.5786, 158.2924
1, 8, 0.0600, -40.0157, -105.2793, 97.7193, 100.7944, 106.9446, 113.0948, 119.2450, 125.3952, 131.5454, 137.6956, 143.8458, 149.9960, 156.1462
1, 8, 0.0700, -40.0157, -105.2793, 92.2993, 95.5583, 102.0762, 108.5940, 115.1119, 121.6298, 128.1477, 134.6656, 141.1835, 147.7014, 154.2192
1, 8, 0.0800, -40.0157, -105.2793, 87.5387, 90.9557, 97.7898, 104.6238, 111.4579, 118.2920, 125.1260, 131.9601, 138.7942, 145.6282, 152.4623
1, 8, 0.0900, -40.0157, -105.2793, 83.2955, 86.8505, 93.9607, 101.0709, 108.1810, 115.2912, 122.4014, 129.5116, 136.6217, 143.7319, 150.8421
1, 8, 0.1000, -40.0157, -105.2793, 79.4701, 83.1472, 90.5013, 97.8555, 105.2097, 112.5638, 119.9180, 127.2721, 134.6263, 141.9805, 149.3346
1, 8, 0.1500, -40.0157, -105.2793, 64.5850, 68.7115, 76.9646, 85.2177, 93.4708, 101.7239, 109.9769, 118.2300, 126.4831, 134.7362, 142.9893
1, 8, 0.2000, -40.0157, -105.2793, 54.0125, 58.4289, 67.2619, 76.0948, 84.9277, 93.7606, 102.5935, 111.4264, 120.2593, 129.0923, 137.9252
1, 8, 0.2500, -40.0157, -105.2793, 45.9235, 50.5408, 59.7755, 69.0102, 78.2449, 87.4795, 96.7142, 105.9489, 115.1835, 124.4182, 133.6529
