month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
10, 0, 0.0100, -40.0157, -105.2793, 140.4115, 141.7358, 144.3842, 147.0327, 149.6811, 152.3296, 154.9781, 157.6265, 160.2750, 162.9234, 165.5719
10, 0, 0.0150, -40.0157, -105.2793, 131.3212, 132.8681, 135.9618, 139.0555, 142.1491, 145.2428, 148.3365, 151.4302, 154.5239, 157.6176, 160.7113
10, 0, 0.0200, -40.0157, -105.2793, 124.0950, 125.8317, 129.3051, 132.7785, 136.2519, 139.7253, 143.1987, 146.6722, 150.1456, 153.6190, 157.0924
10, 0, 0.0250, -40.0157, -105.2793, 118.0350, 119.9382, 123.7444, 127.5506, 131.3568, 135.1631, 138.9693, 142.7755, 146.5818, 150.3880, 154.1942
10, 0, 0.0300, -40.0157, -105.2793, 112.7889, 114.8405, 118.9439, 123.0473, 127.1507, 131.2541, 135.3574, 139.4608, 143.5642, 147.6676, 151.7709
10, 0, 0.0350, -40.0157, -105.2793, 108.1496, 110.3358, 114.7080, 119.0802, 123.4524, 127.8246, 132.1968, 136.5691, 140.9413, 145.3135, 149.6857
10, 0, 0.0400, -40.0157, -105.2793, 103.9841, 106.2930, 110.9109, 115.5288, 120.1467, 124.7646, 129.3825, 134.0004, 138.6183, 143.2362, 147.8541
10, 0, 0.0500, -40.0157, -105.2793, 96.7326, 99.2596, 104.3135, 109.3675, 114.4214, 119.4754, 124.5293, 129.5832, 134.6372, 139.6911, 144.7451
10, 0, 0.0600, -40.0157, -105.2793, 90.5572, 93.2734, 98.7057, 104.1380, 109.5703, 115.0026, 120.4349, 125.8672, 131.2995, 136.7318, 142.1641
10, 0, 0.0700, -40.0157, -105.2793, 85.1789, 88.0619, 93.8280, 99.5941, 105.3601, 111.1262, 116.8922, 122.6583, 128.4244, 134.1904, 139.9565
10, 0, 0.0800, -40.0157, -105.2793, 80.4185, 83.4505, 89.5146, 95.5787, 101.6428, 107.7069, 113.7710, 119.8351, 125.8992, 131.9633, 138.0274
10, 0, 0.0900, -40.0157, -105.2793, 76.1531, 79.3195, 85.6522, 91.9850, 98.3177, 104.6505, 110.9832, 117.3160, 123.6487, 129.9815, 136.3142
10, 0, 0.1000, -40.0157, -105.2793, 72.2944, 75.5828, 82.1596, 88.7363, 95.3130, 101.8898, 108.4665, 115.0433, 121.6200, 128.1967, 134.7735
10, 0, 0.1500, -40.0157, -105.2793, 57.2450, 61.0103, 68.5408, 76.0712, 83.6017, 91.1322, 98.6627, 106.1932, 113.7237, 121.2542, 128.7847
10, 0, 0.2000, -40.0157, -105.2793, 46.6450, 50.7422, 58.9367, 67.1313, 75.3258, 83.5203, 91.7148, 99.9093, 108.1039, 116.2984, 124.4929
10, 0, 0.2500, -40.0157, -105.2793, 38.6811, 43.0214, 51.7020, 60.3826, 69.0632, 77.7438, 86.4244, 95.1050, 103.7856, 112.4661, 121.1467
10, 0, 0.3000, -40.0157, -105.2793, 32.4649, 36.9880, 46.0341, 55.0802, 64.1264, 73.1725, 82.2187, 91.2648, 100.3110, 109.3571, 118.4032
10, 0, 0.3500, -40.0157, -105.2793, 27.4896, 32.1521, 41.4771, 50.8021, 60.1271, 69.4520, 78.7770, 88.1020, 97.4270, 106.7519, 116.0769
10, 0, 0.4000, -40.0157, -105.2793, 23.4378, 28.2072, 37.7459, 47.2847, 56.8235, 66.3622, 75.9010, 85.4397, 94.9785, 104.5173, 114.0560
10, 0, 0.5000, -40.0157, -105.2793, 17.3167, 22.2297, 32.0557, 41.8817, 51.7078, 61.5338, 71.3598, 81.1858, 91.0119, 100.8379, 110.6639
10, 0, 0.6000, -40.0157, -105.2793, 13.0312, 18.0229, 28.0063, 37.9897, 47.9730, 57.9564, 67.9398, 77.9232, 87.9066, 97.8900, 107.8734
10, 0, 0.7000, -40.0157, -105.2793, 9.9876, 15.0143, 25.0678, 35.1213, 45.1748, 55.2282, 65.2817, 75.3352, 85.3887, 95.4422, 105.4957
10, 0, 0.8000, -40.0157, -105.2793, 7.8234, 12.8547, 22.9173, 32.9799, 43.0426, 53.1052, 63.1678, 73.2305, 83.2931, 93.3557, 103.4184
10, 0, 0.9000, -40.0157, -105.2793, 6.3023, 11.3163, 21.3444, 31.3725, 41.4006, 51.4287, 61.4568, 71.4849, 81.5130, 91.5411, 101.5692
10, 0, 1.0000, -40.0157, -105.2793, 5.2625, 10.2434, 20.2051, 30.1669, 40.1287, 50.0904, 60.0522, 70.0139, 79.9757, 89.9375, 99.8992
10, 0, 1.5000, -40.0157, -105.2793, 4.1623, 8.8531, 18.2346, 27.6161, 36.9975, 46.3790, 55.7605, 65.1420, 74.5235, 83.9050, 93.2865
10, 0, 2.0000, -40.0157, -105.2793, 6.0133, 10.3469, 19.0141, 27.6814, 36.3486, 45.0159, 53.6831, 62.3503, 71.0176, 79.6848, 88.3521
