month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
4, 12, 0.0100, -40.0157, -105.2793, 150.2716, 151.3527, 153.5151, 155.6775, 157.8399, 160.0023, 162.1647, 164.3271, 166.4895, 168.6518, 170.8142
4, 12, 0.0150, -40.0157, -105.2793, 138.5474, 140.0242, 142.9779, 145.9316, 148.8853, 151.8390, 154.7927, 157.7464, 160.7000, 163.6537, 166.6074
4, 12, 0.0200, -40.0157, -105.2793, 129.7363, 131.5172, 135.0789, 138.6407, 142.2024, 145.7642, 149.3259, 152.8876, 156.4494, 160.0111, 163.5729
4, 12, 0.0250, -40.0157, -105.2793, 122.6339, 124.6632, 128.7219, 132.7806, 136.8392, 140.8979, 144.9565, 149.0152, 153.0739, 157.1325, 161.1912
4, 12, 0.0300, -40.0157, -105.2793, 116.6669, 118.9068, 123.3867, 127.8665, 132.3463, 136.8262, 141.3060, 145.7858, 150.2657, 154.7455, 159.2253
4, 12, 0.0350, -40.0157, -105.2793, 111.5142, 113.9370, 118.7826, 123.6281, 128.4737, 133.3193, 138.1648, 143.0104, 147.8560, 152.7015, 157.5471
4, 12, 0.0400, -40.0157, -105.2793, 106.9766, 109.5609, 114.7296, 119.8983, 125.0670, 130.2357, 135.4044, 140.5731, 145.7418, 150.9105, 156.0792
4, 12, 0.0500, -40.0157, -105.2793, 99.2548, 102.1146, 107.8341, 113.5536, 119.2731, 124.9926, 130.7122, 136.4317, 142.1512, 147.8707, 153.5902
4, 12, 0.0600, -40.0157, -105.2793, 92.8339, 95.9224, 102.0992, 108.2761, 114.4530, 120.6299, 126.8067, 132.9836, 139.1605, 145.3374, 151.5143
4, 12, 0.0700, -40.0157, -105.2793, 87.3414, 90.6245, 97.1908, 103.7571, 110.3233, 116.8896, 123.4559, 130.0222, 136.5885, 143.1548, 149.7210
4, 12, 0.0800, -40.0157, -105.2793, 82.5468, 85.9987, 92.9025, 99.8063, 106.7102, 113.6140, 120.5178, 127.4216, 134.3255, 141.2293, 148.1331
4, 12, 0.0900, -40.0157, -105.2793, 78.2972, 81.8974, 89.0978, 96.2982, 103.4986, 110.6989, 117.8993, 125.0997, 132.3001, 139.5004, 146.7008
4, 12, 0.1000, -40.0157, -105.2793, 74.4857, 78.2176, 85.6812, 93.1449, 100.6085, 108.0722, 115.5358, 122.9995, 130.4631, 137.9268, 145.3904
4, 12, 0.1500, -40.0157, -105.2793, 59.8367, 64.0568, 72.4968, 80.9368, 89.3768, 97.8168, 106.2568, 114.6969, 123.1369, 131.5769, 140.0169
4, 12, 0.2000, -40.0157, -105.2793, 49.6169, 54.1517, 63.2214, 72.2911, 81.3607, 90.4304, 99.5001, 108.5698, 117.6394, 126.7091, 135.7788
4, 12, 0.2500, -40.0157, -105.2793, 41.9092, 46.6596, 56.1604, 65.6612, 75.1620, 84.6627, 94.1635, 103.6643, 113.1651, 122.6659, 132.1666
4, 12, 0.3000, -40.0157, -105.2793, 35.8232, 40.7251, 50.5290, 60.3329, 70.1368, 79.9407, 89.7446, 99.5485, 109.3524, 119.1563, 128.9602
4, 12, 0.3500, -40.0157, -105.2793, 30.8698, 35.8790, 45.8974, 55.9158, 65.9341, 75.9525, 85.9709, 95.9892, 106.0076, 116.0260, 126.0443
4, 12, 0.4000, -40.0157, -105.2793, 26.7513, 31.8354, 42.0038, 52.1722, 62.3406, 72.5090, 82.6774, 92.8458, 103.0142, 113.1826, 123.3510
4, 12, 0.5000, -40.0157, -105.2793, 20.2976, 25.4646, 35.7986, 46.1326, 56.4665, 66.8005, 77.1345, 87.4684, 97.8024, 108.1364, 118.4703
4, 12, 0.6000, -40.0157, -105.2793, 15.4986, 20.6883, 31.0677, 41.4471, 51.8266, 62.2060, 72.5854, 82.9648, 93.3443, 103.7237, 114.1031
4, 12, 0.7000, -40.0157, -105.2793, 11.8315, 17.0051, 27.3524, 37.6998, 48.0471, 58.3944, 68.7417, 79.0890, 89.4364, 99.7837, 110.1310
4, 12, 0.8000, -40.0157, -105.2793, 8.9815, 14.1130, 24.3760, 34.6390, 44.9020, 55.1650, 65.4280, 75.6910, 85.9539, 96.2169, 106.4799
4, 12, 0.9000, -40.0157, -105.2793, 6.7447, 11.8160, 21.9585, 32.1011, 42.2437, 52.3863, 62.5289, 72.6715, 82.8141, 92.9567, 103.0993
4, 12, 1.0000, -40.0157, -105.2793, 4.9813, 9.9798, 19.9767, 29.9737, 39.9706, 49.9675, 59.9645, 69.9614, 79.9583, 89.9553, 99.9522
4, 12, 1.5000, -40.0157, -105.2793, 0.5498, 5.0951, 14.1855, 23.2759, 32.3664, 41.4568, 50.5473, 59.6377, 68.7282, 77.8186, 86.9091
4, 12, 2.0000, -40.0157, -105.2793, -0.0551, 4.0056, 12.1269, 20.2482, 28.3695, 36.4908, 44.6121, 52.7334, 60.8547, 68.9760, 77.0973
4, 12, 2.5000, -40.0157, -105.2793, 1.0400, 4.6444, 11.8530, 19.0616, 26.2702, 33.4789, 40.6875, 47.8961, 55.1048, 62.3134, 69.5220
4, 12, 3.0000, -40.0157, -105.2793, 2.9455, 6.1380, 12.5229, 18.9078, 25.2927, 31.6776, 38.0625, 44.4474, 50.8323, 57.2172, 63.6021
4, 12, 3.5000, -40.0157, -105.2793, 5.2230, 8.0510, 13.7068, 19.3627, 25.0186, 30.6744, 36.3303, 41.9862, 47.6420, 53.2979, 58.9538
4, 12, 4.0000, -40.0157, -105.2793, 7.6349, 10.1439, 15.1618, 20.1798, 25.1977, 30.2157, 35.2336, 40.2516, 45.2695, 50.2875, 55.3054
4, 12, 5.0000, -40.0157, -105.2793, 12.3698, 14.3635, 18.3509, 22.3383, 26.3256, 30.3130, 34.3004, 38.2878, 42.2752, 46.2626, 50.2500
4, 12, 6.0000, -40.0157, -105.2793, 16.5921, 18.2089, 21.4425, 24.6760, 27.9096, 31.1432, 34.3768, 37.6104, 40.8439, 44.0775, 47.3111
4, 12, 7.0000, -40.0157, -105.2793, 20.1047, 21.4558, 24.1580, 26.8603, 29.5625, 32.2648, 34.9670, 37.6693, 40.3715, 43.0738, 45.7760
4, 12, 8.0000, -40.0157, -105.2793, 22.8537, 24.0280, 26.3766, 28.7252, 31.0738, 33.4224, 35.7710, 38.1196, 40.4682, 42.8168, 45.1654
4, 12, 9.0000, -40.0157, -105.2793, 24.8479, 25.9162, 28.0526, 30.1891, 32.3255, 34.4619, 36.5984, 38.7348, 40.8713, 43.0077, 45.1442
4, 12, 10.0000, -40.0157, -105.2793, 26.1244, 27.1427, 29.1793, 31.2159, 33.2524, 35.2890, 37.3256, 39.3621, 41.3987, 43.4353, 45.4719
4, 12, 15.0000, -40.0157, -105.2793, 23.5726, 24.8354, 27.3608, 29.8863, 32.4118, 34.9373, 37.4628, 39.9882, 42.5137, 45.0392, 47.5647
4, 12, 20.0000, -40.0157, -105.2793, 10.8116, 12.6045, 16.1902, 19.7759, 23.3616, 26.9474, 30.5331, 34.1188, 37.7045, 41.2903, 44.8760
4, 12, 25.0000, -40.0157, -105.2793, -6.9279, -4.6965, -0.2338, 4.2290, 8.6917, 13.1544, 17.6172, 22.0799, 26.5426, 31.0054, 35.4681
4, 12, 30.0000, -40.0157, -105.2793, -25.7257, -23.3083, -18.4735, -13.6387, -8.8039, -3.9691, 0.8657, 5.7005, 10.5353, 15.3701, 20.2049
