month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
4, 16, 0.0100, -40.0157, -105.2793, 139.9446, 141.4970, 144.6017, 147.7064, 150.8111, 153.9158, 157.0206, 160.1253, 163.2300, 166.3347, 169.4394
4, 16, 0.0150, -40.0157, -105.2793, 128.8997, 130.7824, 134.5479, 138.3134, 142.0789, 145.8444, 149.6099, 153.3754, 157.1409, 160.9064, 164.6718
4, 16, 0.0200, -40.0157, -105.2793, 120.4829, 122.6228, 126.9024, 131.1821, 135.4617, 139.7414, 144.0210, 148.3007, 152.5803, 156.8600, 161.1397
4, 16, 0.0250, -40.0157, -105.2793, 113.6349, 115.9866, 120.6901, 125.3936, 130.0971, 134.8006, 139.5041, 144.2076, 148.9111, 153.6146, 158.3181
4, 16, 0.0300, -40.0157, -105.2793, 107.8433, 110.3758, 115.4409, 120.5059, 125.5710, 130.6361, 135.7011, 140.7662, 145.8312, 150.8963, 155.9614
4, 16, 0.0350, -40.0157, -105.2793, 102.8177, 105.5081, 110.8887, 116.2693, 121.6499, 127.0305, 132.4112, 137.7918, 143.1724, 148.5530, 153.9336
4, 16, 0.0400, -40.0157, -105.2793, 98.3761, 101.2063, 106.8669, 112.5275, 118.1881, 123.8487, 129.5092, 135.1698, 140.8304, 146.4910, 152.1516
4, 16, 0.0500, -40.0157, -105.2793, 90.7903, 93.8603, 100.0004, 106.1405, 112.2806, 118.4207, 124.5608, 130.7009, 136.8410, 142.9811, 149.1212
4, 16, 0.0600, -40.0157, -105.2793, 84.4642, 87.7343, 94.2746, 100.8149, 107.3551, 113.8954, 120.4357, 126.9760, 133.5163, 140.0565, 146.5968
4, 16, 0.0700, -40.0157, -105.2793, 79.0462, 82.4874, 89.3697, 96.2520, 103.1344, 110.0167, 116.8990, 123.7814, 130.6637, 137.5460, 144.4283
4, 16, 0.0800, -40.0157, -105.2793, 74.3168, 77.9066, 85.0863, 92.2661, 99.4458, 106.6255, 113.8053, 120.9850, 128.1647, 135.3444, 142.5242
4, 16, 0.0900, -40.0157, -105.2793, 70.1285, 73.8493, 81.2910, 88.7326, 96.1743, 103.6160, 111.0576, 118.4993, 125.9410, 133.3826, 140.8243
4, 16, 0.1000, -40.0157, -105.2793, 66.3776, 70.2150, 77.8896, 85.5643, 93.2390, 100.9137, 108.5884, 116.2631, 123.9377, 131.6124, 139.2871
4, 16, 0.1500, -40.0157, -105.2793, 52.0622, 56.3334, 64.8758, 73.4183, 81.9607, 90.5031, 99.0455, 107.5879, 116.1303, 124.6728, 133.2152
4, 16, 0.2000, -40.0157, -105.2793, 42.2441, 46.7964, 55.9011, 65.0058, 74.1106, 83.2153, 92.3200, 101.4247, 110.5294, 119.6341, 128.7388
4, 16, 0.2500, -40.0157, -105.2793, 34.9914, 39.7368, 49.2277, 58.7186, 68.2095, 77.7004, 87.1913, 96.6822, 106.1731, 115.6640, 125.1549
4, 16, 0.3000, -40.0157, -105.2793, 29.3943, 34.2759, 44.0391, 53.8023, 63.5655, 73.3287, 83.0919, 92.8551, 102.6183, 112.3815, 122.1447
4, 16, 0.3500, -40.0157, -105.2793, 24.9492, 29.9275, 39.8840, 49.8406, 59.7971, 69.7536, 79.7101, 89.6667, 99.6232, 109.5797, 119.5363
4, 16, 0.4000, -40.0157, -105.2793, 21.3478, 26.3940, 36.4865, 46.5789, 56.6713, 66.7638, 76.8562, 86.9487, 97.0411, 107.1335, 117.2260
4, 16, 0.5000, -40.0157, -105.2793, 15.9276, 21.0499, 31.2946, 41.5393, 51.7839, 62.0286, 72.2733, 82.5179, 92.7626, 103.0073, 113.2519
4, 16, 0.6000, -40.0157, -105.2793, 12.1331, 17.2783, 27.5688, 37.8592, 48.1497, 58.4401, 68.7306, 79.0211, 89.3115, 99.6020, 109.8924
4, 16, 0.7000, -40.0157, -105.2793, 9.4233, 14.5573, 24.8253, 35.0933, 45.3613, 55.6293, 65.8973, 76.1653, 86.4332, 96.7012, 106.9692
4, 16, 0.8000, -40.0157, -105.2793, 7.4745, 12.5745, 22.7745, 32.9745, 43.1745, 53.3745, 63.5745, 73.7745, 83.9745, 94.1746, 104.3746
4, 16, 0.9000, -40.0157, -105.2793, 6.0788, 11.1293, 21.2303, 31.3312, 41.4322, 51.5332, 61.6341, 71.7351, 81.8361, 91.9371, 102.0380
4, 16, 1.0000, -40.0157, -105.2793, 5.0958, 10.0861, 20.0666, 30.0471, 40.0277, 50.0082, 59.9887, 69.9693, 79.9498, 89.9303, 99.9109
4, 16, 1.5000, -40.0157, -105.2793, 3.7041, 8.3217, 17.5568, 26.7919, 36.0271, 45.2622, 54.4973, 63.7325, 72.9676, 82.2027, 91.4379
4, 16, 2.0000, -40.0157, -105.2793, 4.9205, 9.1480, 17.6031, 26.0582, 34.5134, 42.9685, 51.4236, 59.8787, 68.3338, 76.7890, 85.2441
4, 16, 2.5000, -40.0157, -105.2793, 6.9071, 10.7772, 18.5173, 26.2574, 33.9975, 41.7376, 49.4777, 57.2179, 64.9580, 72.6981, 80.4382
4, 16, 3.0000, -40.0157, -105.2793, 9.0036, 12.5605, 19.6742, 26.7880, 33.9017, 41.0155, 48.1292, 55.2430, 62.3567, 69.4705, 76.5842
4, 16, 3.5000, -40.0157, -105.2793, 10.9452, 14.2337, 20.8109, 27.3880, 33.9652, 40.5423, 47.1195, 53.6967, 60.2738, 66.8510, 73.4281
4, 16, 4.0000, -40.0157, -105.2793, 12.6261, 15.6881, 21.8122, 27.9364, 34.0605, 40.1846, 46.3087, 52.4328, 58.5569, 64.6811, 70.8052
4, 16, 5.0000, -40.0157, -105.2793, 15.0980, 17.8156, 23.2507, 28.6859, 34.1210, 39.5562, 44.9914, 50.4265, 55.8617, 61.2969, 66.7320
4, 16, 6.0000, -40.0157, -105.2793, 16.4373, 18.9280, 23.9093, 28.8907, 33.8721, 38.8534, 43.8348, 48.8161, 53.7975, 58.7789, 63.7602
4, 16, 7.0000, -40.0157, -105.2793, 16.8101, 19.1637, 23.8709, 28.5780, 33.2852, 37.9924, 42.6996, 47.4068, 52.1140, 56.8211, 61.5283
4, 16, 8.0000, -40.0157, -105.2793, 16.3980, 18.6824, 23.2510, 27.8197, 32.3883, 36.9570, 41.5257, 46.0943, 50.6630, 55.2316, 59.8003
4, 16, 9.0000, -40.0157, -105.2793, 15.3647, 17.6304, 22.1618, 26.6932, 31.2246, 35.7560, 40.2874, 44.8188, 49.3502, 53.8816, 58.4130
4, 16, 10.0000, -40.0157, -105.2793, 13.8486, 16.1328, 20.7013, 25.2698, 29.8382, 34.4067, 38.9751, 43.5436, 48.1121, 52.6805, 57.2490
4, 16, 15.0000, -40.0157, -105.2793, 2.3840, 5.0149, 10.2768, 15.5388, 20.8007, 26.0626, 31.3245, 36.5864, 41.8483, 47.1102, 52.3721
4, 16, 20.0000, -40.0157, -105.2793, -10.5779, -7.6029, -1.6528, 4.2972, 10.2473, 16.1974, 22.1474, 28.0975, 34.0476, 39.9976, 45.9477
4, 16, 25.0000, -40.0157, -105.2793, -22.0712, -18.9995, -12.8561, -6.7127, -0.5693, 5.5741, 11.7174, 17.8608, 24.0042, 30.1476, 36.2910
4, 16, 30.0000, -40.0157, -105.2793, -31.4461, -28.5778, -22.8412, -17.1047, -11.3681, -5.6315, 0.1051, 5.8417, 11.5783, 17.3148, 23.0514
