month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
1, 20, 0.0100, 40.0157, -105.2793, 137.2176, 138.6938, 141.6464, 144.5989, 147.5514, 150.5039, 153.4564, 156.4089, 159.3614, 162.3139, 165.2665
1, 20, 0.0150, 40.0157, -105.2793, 130.0535, 131.5453, 134.5288, 137.5124, 140.4959, 143.4794, 146.4630, 149.4465, 152.4300, 155.4136, 158.3971
1, 20, 0.0200, 40.0157, -105.2793, 123.9733, 125.5329, 128.6519, 131.7710, 134.8900, 138.0091, 141.1282, 144.2472, 147.3663, 150.4853, 153.6044
1, 20, 0.0250, 40.0157, -105.2793, 118.6554, 120.3032, 123.5988, 126.8945, 130.1901, 133.4857, 136.7813, 140.0769, 143.3726, 146.6682, 149.9638
1, 20, 0.0300, 40.0157, -105.2793, 113.9114, 115.6557, 119.1444, 122.6330, 126.1217, 129.6103, 133.0989, 136.5876, 140.0762, 143.5648, 147.0535
1, 20, 0.0350, 40.0157, -105.2793, 109.6197, 111.4631, 115.1501, 118.8370, 122.5239, 126.2109, 129.8978, 133.5847, 137.2717, 140.9586, 144.6455
1, 20, 0.0400, 40.0157, -105.2793, 105.6961, 107.6385, 111.5234, 115.4084, 119.2933, 123.1782, 127.0632, 130.9481, 134.8330, 138.7179, 142.6029
1, 20, 0.0500, 40.0157, -105.2793, 98.7239, 100.8588, 105.1286, 109.3984, 113.6682, 117.9380, 122.2078, 126.4776, 130.7474, 135.0172, 139.2870
1, 20, 0.0600, 40.0157, -105.2793, 92.6600, 94.9766, 99.6096, 104.2427, 108.8758, 113.5089, 118.1419, 122.7750, 127.4081, 132.0411, 136.6742
1, 20, 0.0700, 40.0157, -105.2793, 87.2956, 89.7819, 94.7545, 99.7271, 104.6998, 109.6724, 114.6450, 119.6176, 124.5902, 129.5628, 134.5355
1, 20, 0.0800, 40.0157, -105.2793, 82.4897, 85.1342, 90.4232, 95.7122, 101.0012, 106.2902, 111.5792, 116.8682, 122.1572, 127.4462, 132.7352
1, 20, 0.0900, 40.0157, -105.2793, 78.1421, 80.9339, 86.5176, 92.1013, 97.6849, 103.2686, 108.8523, 114.4360, 120.0196, 125.6033, 131.1870
1, 20, 0.1000, 40.0157, -105.2793, 74.1784, 77.1076, 82.9659, 88.8243, 94.6826, 100.5409, 106.3993, 112.2576, 118.1160, 123.9743, 129.8327
1, 20, 0.1500, 40.0157, -105.2793, 58.4924, 61.9854, 68.9714, 75.9574, 82.9434, 89.9294, 96.9154, 103.9013, 110.8873, 117.8733, 124.8593
1, 20, 0.2000, 40.0157, -105.2793, 47.2916, 51.1972, 59.0084, 66.8197, 74.6309, 82.4421, 90.2534, 98.0646, 105.8759, 113.6871, 121.4983
1, 20, 0.2500, 40.0157, -105.2793, 38.8400, 43.0551, 51.4854, 59.9156, 68.3459, 76.7761, 85.2064, 93.6366, 102.0669, 110.4971, 118.9274
1, 20, 0.3000, 40.0157, -105.2793, 32.2496, 36.7001, 45.6013, 54.5024, 63.4036, 72.3047, 81.2059, 90.1070, 99.0082, 107.9093, 116.8105
1, 20, 0.3500, 40.0157, -105.2793, 26.9991, 31.6298, 40.8912, 50.1527, 59.4141, 68.6755, 77.9370, 87.1984, 96.4599, 105.7213, 114.9827
1, 20, 0.4000, 40.0157, -105.2793, 22.7550, 27.5233, 37.0600, 46.5966, 56.1332, 65.6699, 75.2065, 84.7432, 94.2798, 103.8165, 113.3531
1, 20, 0.5000, 40.0157, -105.2793, 16.4438, 21.3936, 31.2933, 41.1929, 51.0926, 60.9922, 70.8918, 80.7915, 90.6911, 100.5907, 110.4904
1, 20, 0.6000, 40.0157, -105.2793, 12.1580, 17.2012, 27.2875, 37.3738, 47.4602, 57.5465, 67.6328, 77.7192, 87.8055, 97.8919, 107.9782
1, 20, 0.7000, 40.0157, -105.2793, 9.2440, 14.3207, 24.4742, 34.6277, 44.7811, 54.9346, 65.0881, 75.2416, 85.3951, 95.5486, 105.7020
1, 20, 0.8000, 40.0157, -105.2793, 7.2984, 12.3669, 22.5040, 32.6410, 42.7781, 52.9151, 63.0522, 73.1893, 83.3263, 93.4634, 103.6005
1, 20, 0.9000, 40.0157, -105.2793, 6.0563, 11.0869, 21.1480, 31.2092, 41.2703, 51.3314, 61.3926, 71.4537, 81.5149, 91.5760, 101.6371
1, 20, 1.0000, 40.0157, -105.2793, 5.3358, 10.3070, 20.2494, 30.1919, 40.1343, 50.0767, 60.0191, 69.9615, 79.9039, 89.8463, 99.7887
1, 20, 1.5000, 40.0157, -105.2793, 6.0380, 10.5537, 19.5853, 28.6168, 37.6483, 46.6799, 55.7114, 64.7430, 73.7745, 82.8061, 91.8376
1, 20, 2.0000, 40.0157, -105.2793, 9.5660, 13.5607, 21.5500, 29.5393, 37.5285, 45.5178, 53.5071, 61.4964, 69.4857, 77.4750, 85.4643
1, 20, 2.5000, 40.0157, -105.2793, 13.4994, 17.0125, 24.0386, 31.0647, 38.0909, 45.1170, 52.1431, 59.1693, 66.1954, 73.2216, 80.2477
1, 20, 3.0000, 40.0157, -105.2793, 17.0251, 20.1257, 26.3268, 32.5280, 38.7291, 44.9303, 51.1314, 57.3325, 63.5337, 69.7348, 75.9360
1, 20, 3.5000, 40.0157, -105.2793, 19.8697, 22.6319, 28.1562, 33.6806, 39.2049, 44.7292, 50.2536, 55.7779, 61.3022, 66.8265, 72.3509
1, 20, 4.0000, 40.0157, -105.2793, 21.9698, 24.4638, 29.4520, 34.4401, 39.4282, 44.4164, 49.4045, 54.3926, 59.3807, 64.3689, 69.3570
1, 20, 5.0000, 40.0157, -105.2793, 24.0646, 26.2053, 30.4866, 34.7680, 39.0493, 43.3307, 47.6120, 51.8933, 56.1747, 60.4560, 64.7374
1, 20, 6.0000, 40.0157, -105.2793, 23.7964, 25.7779, 29.7408, 33.7038, 37.6667, 41.6297, 45.5926, 49.5556, 53.5186, 57.4815, 61.4445
1, 20, 7.0000, 40.0157, -105.2793, 21.7318, 23.6957, 27.6237, 31.5516, 35.4796, 39.4075, 43.3354, 47.2634, 51.1913, 55.1193, 59.0472
1, 20, 8.0000, 40.0157, -105.2793, 18.3673, 20.4133, 24.5053, 28.5973, 32.6892, 36.7812, 40.8731, 44.9651, 49.0571, 53.1490, 57.2410
1, 20, 9.0000, 40.0157, -105.2793, 14.1080, 16.3026, 20.6918, 25.0810, 29.4702, 33.8594, 38.2486, 42.6378, 47.0270, 51.4162, 55.8054
1, 20, 10.0000, 40.0157, -105.2793, 9.2751, 11.6594, 16.4282, 21.1970, 25.9658, 30.7346, 35.5034, 40.2721, 45.0409, 49.8097, 54.5785
1, 20, 15.0000, 40.0157, -105.2793, -16.3954, -12.9899, -6.1790, 0.6319, 7.4428, 14.2537, 21.0646, 27.8755, 34.6864, 41.4973, 48.3082
1, 20, 20.0000, 40.0157, -105.2793, -35.6390, -31.7557, -23.9890, -16.2223, -8.4556, -0.6890, 7.0777, 14.8444, 22.6111, 30.3778, 38.1445
1, 20, 25.0000, 40.0157, -105.2793, -45.2658, -41.6606, -34.4502, -27.2398, -20.0294, -12.8190, -5.6085, 1.6019, 8.8123, 16.0227, 23.2331
1, 20, 30.0000, 40.0157, -105.2793, -47.1388, -44.4013, -38.9263, -33.4513, -27.9763, -22.5013, -17.0263, -11.5513, -6.0763, -0.6013, 4.8737
