month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
7, 16, 0.0100, -40.0157, -105.2793, 132.7707, 134.8748, 139.0829, 143.2910, 147.4991, 151.7073, 155.9154, 160.1235, 164.3316, 168.5397, 172.7479
7, 16, 0.0150, -40.0157, -105.2793, 122.7613, 125.0091, 129.5048, 134.0004, 138.4960, 142.9916, 147.4872, 151.9828, 156.4784, 160.9740, 165.4696
7, 16, 0.0200, -40.0157, -105.2793, 115.0131, 117.4003, 122.1746, 126.9489, 131.7231, 136.4974, 141.2717, 146.0460, 150.8203, 155.5946, 160.3689
7, 16, 0.0250, -40.0157, -105.2793, 108.6387, 111.1565, 116.1923, 121.2281, 126.2639, 131.2996, 136.3354, 141.3712, 146.4070, 151.4427, 156.4785
7, 16, 0.0300, -40.0157, -105.2793, 103.2021, 105.8418, 111.1212, 116.4006, 121.6800, 126.9595, 132.2389, 137.5183, 142.7977, 148.0771, 153.3566
7, 16, 0.0350, -40.0157, -105.2793, 98.4529, 101.2061, 106.7126, 112.2190, 117.7254, 123.2319, 128.7383, 134.2447, 139.7511, 145.2576, 150.7640
7, 16, 0.0400, -40.0157, -105.2793, 94.2326, 97.0917, 102.8101, 108.5285, 114.2468, 119.9652, 125.6836, 131.4019, 137.1203, 142.8387, 148.5570
7, 16, 0.0500, -40.0157, -105.2793, 86.9787, 90.0301, 96.1331, 102.2360, 108.3390, 114.4419, 120.5449, 126.6478, 132.7508, 138.8537, 144.9567
7, 16, 0.0600, -40.0157, -105.2793, 80.8888, 84.1105, 90.5540, 96.9974, 103.4409, 109.8844, 116.3278, 122.7713, 129.2147, 135.6582, 142.1017
7, 16, 0.0700, -40.0157, -105.2793, 75.6470, 79.0209, 85.7687, 92.5164, 99.2641, 106.0119, 112.7596, 119.5074, 126.2551, 133.0028, 139.7506
7, 16, 0.0800, -40.0157, -105.2793, 71.0538, 74.5647, 81.5864, 88.6082, 95.6299, 102.6517, 109.6734, 116.6951, 123.7169, 130.7386, 137.7604
7, 16, 0.0900, -40.0157, -105.2793, 66.9741, 70.6092, 77.8792, 85.1493, 92.4194, 99.6894, 106.9595, 114.2295, 121.4996, 128.7697, 136.0397
7, 16, 0.1000, -40.0157, -105.2793, 63.3121, 67.0603, 74.5566, 82.0529, 89.5492, 97.0455, 104.5418, 112.0381, 119.5344, 127.0307, 134.5270
7, 16, 0.1500, -40.0157, -105.2793, 49.2849, 53.4753, 61.8563, 70.2372, 78.6182, 86.9991, 95.3801, 103.7610, 112.1420, 120.5229, 128.9039
7, 16, 0.2000, -40.0157, -105.2793, 39.6506, 44.1447, 53.1329, 62.1211, 71.1094, 80.0976, 89.0858, 98.0740, 107.0622, 116.0504, 125.0386
7, 16, 0.2500, -40.0157, -105.2793, 32.5547, 37.2649, 46.6854, 56.1058, 65.5262, 74.9467, 84.3671, 93.7875, 103.2080, 112.6284, 122.0488
7, 16, 0.3000, -40.0157, -105.2793, 27.1101, 31.9764, 41.7091, 51.4418, 61.1745, 70.9072, 80.6400, 90.3727, 100.1054, 109.8381, 119.5708
7, 16, 0.3500, -40.0157, -105.2793, 22.8204, 27.7995, 37.7578, 47.7161, 57.6744, 67.6327, 77.5910, 87.5492, 97.5075, 107.4658, 117.4241
7, 16, 0.4000, -40.0157, -105.2793, 19.3790, 24.4385, 34.5573, 44.6762, 54.7951, 64.9139, 75.0328, 85.1517, 95.2705, 105.3894, 115.5083
7, 16, 0.5000, -40.0157, -105.2793, 14.2922, 19.4425, 29.7431, 40.0436, 50.3442, 60.6447, 70.9453, 81.2459, 91.5464, 101.8470, 112.1475
7, 16, 0.6000, -40.0157, -105.2793, 10.8429, 16.0202, 26.3749, 36.7295, 47.0842, 57.4389, 67.7936, 78.1483, 88.5029, 98.8576, 109.2123
7, 16, 0.7000, -40.0157, -105.2793, 8.4826, 13.6451, 23.9700, 34.2950, 44.6199, 54.9449, 65.2698, 75.5948, 85.9197, 96.2447, 106.5696
7, 16, 0.8000, -40.0157, -105.2793, 6.8819, 12.0011, 22.2395, 32.4778, 42.7162, 52.9546, 63.1929, 73.4313, 83.6697, 93.9080, 104.1464
7, 16, 0.9000, -40.0157, -105.2793, 5.8288, 10.8851, 20.9977, 31.1102, 41.2228, 51.3354, 61.4480, 71.5606, 81.6732, 91.7857, 101.8983
7, 16, 1.0000, -40.0157, -105.2793, 5.1798, 10.1596, 20.1192, 30.0789, 40.0385, 49.9981, 59.9578, 69.9174, 79.8770, 89.8366, 99.7963
7, 16, 1.5000, -40.0157, -105.2793, 5.2791, 9.7865, 18.8014, 27.8162, 36.8311, 45.8459, 54.8608, 63.8757, 72.8905, 81.9054, 90.9202
7, 16, 2.0000, -40.0157, -105.2793, 7.6543, 11.6731, 19.7107, 27.7482, 35.7858, 43.8234, 51.8610, 59.8986, 67.9362, 75.9738, 84.0114
7, 16, 2.5000, -40.0157, -105.2793, 10.4901, 14.0702, 21.2306, 28.3910, 35.5513, 42.7117, 49.8720, 57.0324, 64.1927, 71.3531, 78.5134
7, 16, 3.0000, -40.0157, -105.2793, 13.1712, 16.3781, 22.7918, 29.2056, 35.6193, 42.0330, 48.4468, 54.8605, 61.2742, 67.6880, 74.1017
7, 16, 3.5000, -40.0157, -105.2793, 15.4780, 18.3767, 24.1740, 29.9712, 35.7685, 41.5658, 47.3631, 53.1604, 58.9577, 64.7550, 70.5523
7, 16, 4.0000, -40.0157, -105.2793, 17.3443, 19.9946, 25.2950, 30.5955, 35.8959, 41.1964, 46.4969, 51.7973, 57.0978, 62.3983, 67.6987
7, 16, 5.0000, -40.0157, -105.2793, 19.7760, 22.0820, 26.6940, 31.3060, 35.9180, 40.5300, 45.1420, 49.7540, 54.3660, 58.9780, 63.5901
7, 16, 6.0000, -40.0157, -105.2793, 20.6919, 22.8145, 27.0597, 31.3048, 35.5500, 39.7951, 44.0403, 48.2854, 52.5306, 56.7757, 61.0209
7, 16, 7.0000, -40.0157, -105.2793, 20.4037, 22.4606, 26.5743, 30.6881, 34.8018, 38.9155, 43.0293, 47.1430, 51.2568, 55.3705, 59.4842
7, 16, 8.0000, -40.0157, -105.2793, 19.1959, 21.2711, 25.4215, 29.5719, 33.7223, 37.8726, 42.0230, 46.1734, 50.3237, 54.4741, 58.6245
7, 16, 9.0000, -40.0157, -105.2793, 17.3056, 19.4572, 23.7603, 28.0634, 32.3665, 36.6696, 40.9728, 45.2759, 49.5790, 53.8821, 58.1852
7, 16, 10.0000, -40.0157, -105.2793, 14.9239, 17.1899, 21.7219, 26.2539, 30.7860, 35.3180, 39.8500, 44.3821, 48.9141, 53.4461, 57.9781
7, 16, 15.0000, -40.0157, -105.2793, -0.0061, 2.9732, 8.9319, 14.8905, 20.8492, 26.8078, 32.7665, 38.7251, 44.6838, 50.6424, 56.6011
7, 16, 20.0000, -40.0157, -105.2793, -14.1110, -10.7247, -3.9523, 2.8202, 9.5927, 16.3651, 23.1376, 29.9101, 36.6826, 43.4550, 50.2275
7, 16, 25.0000, -40.0157, -105.2793, -24.6202, -21.3484, -14.8046, -8.2609, -1.7171, 4.8266, 11.3704, 17.9141, 24.4579, 31.0016, 37.5454
7, 16, 30.0000, -40.0157, -105.2793, -31.7551, -29.0466, -23.6297, -18.2128, -12.7959, -7.3790, -1.9621, 3.4549, 8.8718, 14.2887, 19.7056
