month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
1, 12, 1.5000, -40.0157, -105.2793, -0.0064, 4.6141, 13.8551, 23.0960, 32.3370, 41.5780, 50.8190, 60.0600, 69.3009, 78.5419, 87.7829
1, 12, 2.0000, -40.0157, -105.2793, -1.2442, 2.9692, 11.3959, 19.8227, 28.2495, 36.6762, 45.1030, 53.5298, 61.9565, 70.3833, 78.8100
1, 12, 2.5000, -40.0157, -105.2793, -0.6816, 3.1387, 10.7793, 18.4200, 26.0606, 33.7012, 41.3418, 48.9825, 56.6231, 64.2637, 71.9044
1, 12, 3.0000, -40.0157, -105.2793, 0.8120, 4.2665, 11.1753, 18.0841, 24.9930, 31.9018, 38.8107, 45.7195, 52.6283, 59.5372, 66.4460
1, 12, 3.5000, -40.0157, -105.2793, 2.7896, 5.9091, 12.1482, 18.3872, 24.6263, 30.8654, 37.1045, 43.3436, 49.5826, 55.8217, 62.0608
1, 12, 4.0000, -40.0157, -105.2793, 4.9956, 7.8117, 13.4438, 19.0760, 24.7082, 30.3404, 35.9725, 41.6047, 47.2369, 52.8691, 58.5012
1, 12, 5.0000, -40.0157, -105.2793, 9.5262, 11.8253, 16.4234, 21.0216, 25.6197, 30.2179, 34.8160, 39.4142, 44.0123, 48.6105, 53.2086
1, 12, 6.0000, -40.0157, -105.2793, 13.7115, 15.6026, 19.3847, 23.1669, 26.9490, 30.7311, 34.5133, 38.2954, 42.0775, 45.8597, 49.6418
1, 12, 7.0000, -40.0157, -105.2793, 17.2524, 18.8309, 21.9880, 25.1451, 28.3021, 31.4592, 34.6163, 37.7733, 40.9304, 44.0875, 47.2446
1, 12, 8.0000, -40.0157, -105.2793, 20.0222, 21.3713, 24.0694, 26.7675, 29.4656, 32.1637, 34.8619, 37.5600, 40.2581, 42.9562, 45.6544
1, 12, 9.0000, -40.0157, -105.2793, 21.9798, 23.1715, 25.5548, 27.9382, 30.3215, 32.7049, 35.0882, 37.4716, 39.8549, 42.2383, 44.6216
1, 12, 10.0000, -40.0157, -105.2793, 23.1292, 24.2260, 26.4195, 28.6130, 30.8066, 33.0001, 35.1936, 37.3871, 39.5807, 41.7742, 43.9677
1, 12, 15.0000, -40.0157, -105.2793, 18.1477, 19.4419, 22.0303, 24.6188, 27.2072, 29.7956, 32.3840, 34.9725, 37.5609, 40.1493, 42.7378
1, 12, 20.0000, -40.0157, -105.2793, 0.2592, 2.3617, 6.5668, 10.7719, 14.9769, 19.1820, 23.3871, 27.5921, 31.7972, 36.0023, 40.2073
1, 12, 25.0000, -40.0157, -105.2793, -23.7989, -20.7673, -14.7041, -8.6409, -2.5777, 3.4855, 9.5487, 15.6119, 21.6751, 27.7382, 33.8014
1, 12, 30.0000, -40.0157, -105.2793, -48.1694, -44.4291, -36.9486, -29.4680, -21.9874, -14.5068, -7.0263, 0.4543, 7.9349, 15.4154, 22.8960
