month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
1, 16, 0.0100, -40.0157, -105.2793, 160.2889, 5.3892, 4.4072, 3.7727, 1.5716, 1.8937
1, 16, 0.0150, -40.0157, -105.2793, 152.0468, 4.9667, 4.4876, 3.2980, 1.1734, 1.3813
1, 16, 0.0200, -40.0157, -105.2793, 145.9842, 5.2059, 4.9304, 3.2884, 1.1825, 1.2795
1, 16, 0.0250, -40.0157, -105.2793, 141.1671, 5.6302, 5.4441, 3.4169, 1.3168, 1.3109
1, 16, 0.0300, -40.0157, -105.2793, 137.1606, 6.1018, 5.9535, 3.5893, 1.4917, 1.3934
1, 16, 0.0350, -40.0157, -105.2793, 133.7256, 6.5727, 6.4364, 3.7716, 1.6764, 1.4963
1, 16, 0.0400, -40.0157, -105.2793, 130.7163, 7.0250, 6.8870, 3.9504, 1.8586, 1.6063
1, 16, 0.0500, -40.0157, -105.2793, 125.6217, 7.8537, 7.6926, 4.2791, 2.1980, 1.8256
1, 16, 0.0600, -40.0157, -105.2793, 121.4029, 8.5807, 8.3859, 4.5631, 2.4980, 2.0310
1, 16, 0.0700, -40.0157, -105.2793, 117.8014, 9.2181, 8.9867, 4.8056, 2.7606, 2.2183
1, 16, 0.0800, -40.0157, -105.2793, 114.6596, 9.7796, 9.5117, 5.0125, 2.9910, 2.3878
1, 16, 0.0900, -40.0157, -105.2793, 111.8745, 10.2776, 9.9744, 5.1895, 3.1940, 2.5410
1, 16, 0.1000, -40.0157, -105.2793, 109.3745, 10.7220, 10.3852, 5.3416, 3.3738, 2.6798
1, 16, 0.1500, -40.0157, -105.2793, 99.7236, 12.3765, 11.8968, 5.8455, 4.0270, 3.2097
1, 16, 0.2000, -40.0157, -105.2793, 92.9159, 13.4446, 12.8558, 6.0991, 4.4289, 3.5597
1, 16, 0.2500, -40.0157, -105.2793, 87.7124, 14.1819, 13.5070, 6.2249, 4.6918, 3.8028
1, 16, 0.3000, -40.0157, -105.2793, 83.5423, 14.7119, 13.9674, 6.2788, 4.8697, 3.9774
1, 16, 0.3500, -40.0157, -105.2793, 80.0936, 15.1028, 14.3007, 6.2897, 4.9918, 4.1053
1, 16, 0.4000, -40.0157, -105.2793, 77.1766, 15.3955, 14.5449, 6.2740, 5.0754, 4.2000
1, 16, 0.5000, -40.0157, -105.2793, 72.4801, 15.7827, 14.8551, 6.1978, 5.1674, 4.3222
1, 16, 0.6000, -40.0157, -105.2793, 68.8415, 15.9990, 15.0132, 6.0927, 5.1970, 4.3863
1, 16, 0.7000, -40.0157, -105.2793, 65.9294, 16.1086, 15.0775, 5.9773, 5.1899, 4.4146
1, 16, 0.8000, -40.0157, -105.2793, 63.5440, 16.1479, 15.0807, 5.8602, 5.1600, 4.4194
1, 16, 0.9000, -40.0157, -105.2793, 61.5556, 16.1391, 15.0428, 5.7458, 5.1158, 4.4085
1, 16, 1.0000, -40.0157, -105.2793, 59.8750, 16.0965, 14.9764, 5.6362, 5.0624, 4.3868
1, 16, 1.5000, -40.0157, -105.2793, 54.3446, 15.6279, 14.4374, 5.1766, 4.7425, 4.2016
1, 16, 2.0000, -40.0157, -105.2793, 51.3517, 15.0104, 13.7912, 4.8501, 4.4199, 3.9803
1, 16, 2.5000, -40.0157, -105.2793, 49.5197, 14.3792, 13.1496, 4.6228, 4.1274, 3.7652
1, 16, 3.0000, -40.0157, -105.2793, 48.2807, 13.7726, 12.5421, 4.4684, 3.8687, 3.5665
1, 16, 3.5000, -40.0157, -105.2793, 47.3637, 13.2018, 11.9753, 4.3693, 3.6414, 3.3858
1, 16, 4.0000, -40.0157, -105.2793, 46.6289, 12.6688, 11.4490, 4.3136, 3.4416, 3.2223
1, 16, 5.0000, -40.0157, -105.2793, 45.4393, 11.7096, 10.5067, 4.3012, 3.1108, 2.9405
1, 16, 6.0000, -40.0157, -105.2793, 44.4329, 10.8753, 9.6897, 4.3877, 2.8529, 2.7085
1, 16, 7.0000, -40.0157, -105.2793, 43.5174, 10.1457, 8.9755, 4.5478, 2.6510, 2.5159
1, 16, 8.0000, -40.0157, -105.2793, 42.6348, 9.5039, 8.3461, 4.7654, 2.4933, 2.3549
1, 16, 9.0000, -40.0157, -105.2793, 41.7187, 8.9367, 7.7873, 5.0291, 2.3709, 2.2196
1, 16, 10.0000, -40.0157, -105.2793, 40.6971, 8.4334, 7.2882, 5.3303, 2.2774, 2.1053
1, 16, 15.0000, -40.0157, -105.2793, 32.4732, 6.6312, 5.4353, 5.3303, 2.1019, 1.7504
1, 16, 20.0000, -40.0157, -105.2793, 18.7528, 5.6461, 4.2681, 5.3303, 2.2129, 1.6121
1, 16, 25.0000, -40.0157, -105.2793, 1.8907, 5.6461, 4.2681, 5.3303, 2.2129, 1.6121
1, 16, 30.0000, -40.0157, -105.2793, -14.7144, 5.6461, 4.2681, 5.3303, 2.2129, 1.6121
