month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 20, 0.0100, -40.0157, -105.2793, 155.2804, 4.3847, 3.8427, 2.4576, 2.3883, 2.1519
10, 20, 0.0150, -40.0157, -105.2793, 148.5223, 5.5141, 5.3190, 3.0702, 2.4347, 2.5237
10, 20, 0.0200, -40.0157, -105.2793, 143.3395, 6.3261, 6.2142, 3.4160, 2.5142, 2.7535
10, 20, 0.0250, -40.0157, -105.2793, 139.0988, 6.9391, 6.8225, 3.6365, 2.5919, 2.9112
10, 20, 0.0300, -40.0157, -105.2793, 135.4938, 7.4205, 7.2657, 3.7878, 2.6613, 3.0261
10, 20, 0.0350, -40.0157, -105.2793, 132.3507, 7.8098, 7.6039, 3.8967, 2.7218, 3.1132
10, 20, 0.0400, -40.0157, -105.2793, 129.5602, 8.1318, 7.8708, 3.9778, 2.7743, 3.1811
10, 20, 0.0500, -40.0157, -105.2793, 124.7645, 8.6343, 8.2654, 4.0877, 2.8596, 3.2787
10, 20, 0.0600, -40.0157, -105.2793, 120.7334, 9.0083, 8.5423, 4.1555, 2.9247, 3.3436
10, 20, 0.0700, -40.0157, -105.2793, 117.2551, 9.2968, 8.7462, 4.1988, 2.9750, 3.3879
10, 20, 0.0800, -40.0157, -105.2793, 114.1972, 9.5251, 8.9014, 4.2267, 3.0143, 3.4185
10, 20, 0.0900, -40.0157, -105.2793, 111.4707, 9.7092, 9.0224, 4.2444, 3.0452, 3.4395
10, 20, 0.1000, -40.0157, -105.2793, 109.0126, 9.8598, 9.1186, 4.2552, 3.0695, 3.4536
10, 20, 0.1500, -40.0157, -105.2793, 99.4614, 10.3108, 9.3881, 4.2573, 3.1304, 3.4670
10, 20, 0.2000, -40.0157, -105.2793, 92.7068, 10.5036, 9.4896, 4.2274, 3.1392, 3.4386
10, 20, 0.2500, -40.0157, -105.2793, 87.5645, 10.5797, 9.5209, 4.1904, 3.1253, 3.3962
10, 20, 0.3000, -40.0157, -105.2793, 83.4730, 10.5943, 9.5175, 4.1530, 3.1004, 3.3493
10, 20, 0.3500, -40.0157, -105.2793, 80.1194, 10.5738, 9.4950, 4.1174, 3.0701, 3.3016
10, 20, 0.4000, -40.0157, -105.2793, 77.3110, 10.5320, 9.4614, 4.0843, 3.0372, 3.2547
10, 20, 0.5000, -40.0157, -105.2793, 72.8595, 10.4139, 9.3772, 4.0256, 2.9694, 3.1659
10, 20, 0.6000, -40.0157, -105.2793, 69.4861, 10.2740, 9.2829, 3.9758, 2.9030, 3.0846
10, 20, 0.7000, -40.0157, -105.2793, 66.8453, 10.1268, 9.1859, 3.9334, 2.8402, 3.0106
10, 20, 0.8000, -40.0157, -105.2793, 64.7283, 9.9790, 9.0893, 3.8970, 2.7813, 2.9432
10, 20, 0.9000, -40.0157, -105.2793, 62.9998, 9.8338, 8.9947, 3.8655, 2.7267, 2.8816
10, 20, 1.0000, -40.0157, -105.2793, 61.5675, 9.6927, 8.9027, 3.8380, 2.6759, 2.8251
10, 20, 1.5000, -40.0157, -105.2793, 57.0684, 9.0634, 8.4855, 3.7426, 2.4715, 2.5995
10, 20, 2.0000, -40.0157, -105.2793, 54.7686, 8.5503, 8.1309, 3.6892, 2.3276, 2.4376
10, 20, 2.5000, -40.0157, -105.2793, 53.3539, 8.1272, 7.8238, 3.6586, 2.2243, 2.3152
10, 20, 3.0000, -40.0157, -105.2793, 52.3136, 7.7725, 7.5527, 3.6419, 2.1494, 2.2192
10, 20, 3.5000, -40.0157, -105.2793, 51.4187, 7.4710, 7.3097, 3.6343, 2.0953, 2.1422
10, 20, 4.0000, -40.0157, -105.2793, 50.5586, 7.2118, 7.0892, 3.6330, 2.0570, 2.0793
10, 20, 5.0000, -40.0157, -105.2793, 48.7539, 6.7900, 6.7003, 3.6427, 2.0150, 1.9840
10, 20, 6.0000, -40.0157, -105.2793, 46.7305, 6.4640, 6.3638, 3.6625, 2.0054, 1.9171
10, 20, 7.0000, -40.0157, -105.2793, 44.4768, 6.2074, 6.0664, 3.6883, 2.0179, 1.8698
10, 20, 8.0000, -40.0157, -105.2793, 42.0258, 6.0034, 5.7992, 3.7178, 2.0462, 1.8366
10, 20, 9.0000, -40.0157, -105.2793, 39.4202, 5.8403, 5.5562, 3.7498, 2.0861, 1.8142
10, 20, 10.0000, -40.0157, -105.2793, 36.7008, 5.7097, 5.3329, 3.7833, 2.1349, 1.8000
10, 20, 15.0000, -40.0157, -105.2793, 22.4483, 5.3753, 4.4212, 3.7833, 2.4546, 1.8070
10, 20, 20.0000, -40.0157, -105.2793, 8.6334, 5.3422, 3.7218, 3.7833, 2.8320, 1.8850
10, 20, 25.0000, -40.0157, -105.2793, -3.9768, 5.3422, 3.7218, 3.7833, 2.8320, 1.8850
10, 20, 30.0000, -40.0157, -105.2793, -15.4408, 5.3422, 3.7218, 3.7833, 2.8320, 1.8850
