month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 4, 0.0100, -40.0157, -105.2793, 156.3179, 3.7322, 2.5809, 3.3325, 3.3145, 2.2516
10, 4, 0.0150, -40.0157, -105.2793, 147.9632, 5.6751, 5.6067, 2.5145, 2.1224, 1.9834
10, 4, 0.0200, -40.0157, -105.2793, 141.6504, 7.0425, 7.3239, 2.3661, 1.7615, 1.9538
10, 4, 0.0250, -40.0157, -105.2793, 136.5411, 8.0797, 8.4455, 2.4363, 1.6980, 2.0020
10, 4, 0.0300, -40.0157, -105.2793, 132.2346, 8.9040, 9.2411, 2.5865, 1.7589, 2.0781
10, 4, 0.0350, -40.0157, -105.2793, 128.5058, 9.5807, 9.8374, 2.7643, 1.8753, 2.1631
10, 4, 0.0400, -40.0157, -105.2793, 125.2145, 10.1495, 10.3021, 2.9476, 2.0156, 2.2493
10, 4, 0.0500, -40.0157, -105.2793, 119.5975, 11.0587, 10.9816, 3.2972, 2.3142, 2.4130
10, 4, 0.0600, -40.0157, -105.2793, 114.9115, 11.7586, 11.4558, 3.6075, 2.6015, 2.5593
10, 4, 0.0700, -40.0157, -105.2793, 110.8920, 12.3171, 11.8062, 3.8768, 2.8638, 2.6880
10, 4, 0.0800, -40.0157, -105.2793, 107.3751, 12.7744, 12.0757, 4.1092, 3.0991, 2.8010
10, 4, 0.0900, -40.0157, -105.2793, 104.2515, 13.1563, 12.2895, 4.3100, 3.3089, 2.9004
10, 4, 0.1000, -40.0157, -105.2793, 101.4447, 13.4801, 12.4632, 4.4841, 3.4960, 2.9883
10, 4, 0.1500, -40.0157, -105.2793, 90.6086, 14.5589, 12.9954, 5.0741, 4.1755, 3.3048
10, 4, 0.2000, -40.0157, -105.2793, 82.9975, 15.1526, 13.2620, 5.3856, 4.5821, 3.4952
10, 4, 0.2500, -40.0157, -105.2793, 77.2223, 15.5092, 13.4157, 5.5513, 4.8353, 3.6162
10, 4, 0.3000, -40.0157, -105.2793, 72.6344, 15.7309, 13.5103, 5.6330, 4.9947, 3.6951
10, 4, 0.3500, -40.0157, -105.2793, 68.8766, 15.8687, 13.5701, 5.6630, 5.0934, 3.7466
10, 4, 0.4000, -40.0157, -105.2793, 65.7307, 15.9508, 13.6074, 5.6600, 5.1508, 3.7795
10, 4, 0.5000, -40.0157, -105.2793, 60.7452, 16.0100, 13.6403, 5.5955, 5.1870, 3.8090
10, 4, 0.6000, -40.0157, -105.2793, 56.9701, 15.9859, 13.6397, 5.4898, 5.1608, 3.8093
10, 4, 0.7000, -40.0157, -105.2793, 54.0209, 15.9145, 13.6191, 5.3658, 5.1000, 3.7927
10, 4, 0.8000, -40.0157, -105.2793, 51.6661, 15.8151, 13.5858, 5.2351, 5.0197, 3.7660
10, 4, 0.9000, -40.0157, -105.2793, 49.7556, 15.6987, 13.5438, 5.1036, 4.9283, 3.7332
10, 4, 1.0000, -40.0157, -105.2793, 48.1870, 15.5720, 13.4956, 4.9745, 4.8313, 3.6967
10, 4, 1.5000, -40.0157, -105.2793, 43.4857, 14.8888, 13.2049, 4.4053, 4.3388, 3.4978
10, 4, 2.0000, -40.0157, -105.2793, 41.4908, 14.2227, 12.8795, 3.9727, 3.9021, 3.3081
10, 4, 2.5000, -40.0157, -105.2793, 40.6764, 13.6080, 12.5447, 3.6528, 3.5359, 3.1398
10, 4, 3.0000, -40.0157, -105.2793, 40.4177, 13.0456, 12.2089, 3.4202, 3.2322, 2.9925
10, 4, 3.5000, -40.0157, -105.2793, 40.4139, 12.5302, 11.8761, 3.2553, 2.9809, 2.8638
10, 4, 4.0000, -40.0157, -105.2793, 40.5065, 12.0557, 11.5477, 3.1439, 2.7733, 2.7511
10, 4, 5.0000, -40.0157, -105.2793, 40.6643, 11.2086, 10.9068, 3.0420, 2.4617, 2.5645
10, 4, 6.0000, -40.0157, -105.2793, 40.5465, 10.4701, 10.2880, 3.0570, 2.2554, 2.4185
10, 4, 7.0000, -40.0157, -105.2793, 40.0457, 9.8165, 9.6905, 3.1543, 2.1269, 2.3034
10, 4, 8.0000, -40.0157, -105.2793, 39.1436, 9.2307, 9.1129, 3.3115, 2.0578, 2.2124
10, 4, 9.0000, -40.0157, -105.2793, 37.8574, 8.7005, 8.5535, 3.5136, 2.0351, 2.1406
10, 4, 10.0000, -40.0157, -105.2793, 36.2188, 8.2165, 8.0111, 3.7500, 2.0492, 2.0844
10, 4, 15.0000, -40.0157, -105.2793, 24.0034, 6.2873, 5.5100, 3.7500, 2.4760, 1.9606
10, 4, 20.0000, -40.0157, -105.2793, 7.9321, 4.8784, 3.2818, 3.7500, 3.2279, 1.9903
10, 4, 25.0000, -40.0157, -105.2793, -9.1522, 4.8784, 3.2818, 3.7500, 3.2279, 1.9903
10, 4, 30.0000, -40.0157, -105.2793, -25.3570, 4.8784, 3.2818, 3.7500, 3.2279, 1.9903
