month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
1, 8, 0.0100, -40.0157, -105.2793, 156.6021, 4.8520, 3.2700, 2.5537, 1.5541, 2.3813
1, 8, 0.0150, -40.0157, -105.2793, 147.3729, 5.3892, 5.4248, 2.8338, 1.4101, 1.5633
1, 8, 0.0200, -40.0157, -105.2793, 140.3422, 6.2205, 6.8144, 3.3173, 1.5136, 1.3423
1, 8, 0.0250, -40.0157, -105.2793, 134.6120, 7.0498, 7.8038, 3.8028, 1.6850, 1.3343
1, 8, 0.0300, -40.0157, -105.2793, 129.7523, 7.8141, 8.5515, 4.2479, 1.8720, 1.4145
1, 8, 0.0350, -40.0157, -105.2793, 125.5209, 8.5039, 9.1392, 4.6462, 2.0568, 1.5330
1, 8, 0.0400, -40.0157, -105.2793, 121.7665, 9.1236, 9.6145, 5.0005, 2.2327, 1.6673
1, 8, 0.0500, -40.0157, -105.2793, 115.3147, 10.1838, 10.3371, 5.5973, 2.5518, 1.9443
1, 8, 0.0600, -40.0157, -105.2793, 109.8860, 11.0535, 10.8594, 6.0764, 2.8283, 2.2079
1, 8, 0.0700, -40.0157, -105.2793, 105.1934, 11.7780, 11.2526, 6.4670, 3.0681, 2.4488
1, 8, 0.0800, -40.0157, -105.2793, 101.0582, 12.3902, 11.5569, 6.7899, 3.2774, 2.6663
1, 8, 0.0900, -40.0157, -105.2793, 97.3612, 12.9137, 11.7973, 7.0598, 3.4614, 2.8621
1, 8, 0.1000, -40.0157, -105.2793, 94.0185, 13.3659, 11.9901, 7.2877, 3.6243, 3.0383
1, 8, 0.1500, -40.0157, -105.2793, 80.9117, 14.9225, 12.5360, 8.0211, 4.2193, 3.7000
1, 8, 0.2000, -40.0157, -105.2793, 71.4862, 15.8071, 12.7373, 8.3807, 4.5925, 4.1246
1, 8, 0.2500, -40.0157, -105.2793, 64.1920, 16.3450, 12.7900, 8.5573, 4.8438, 4.4121
1, 8, 0.3000, -40.0157, -105.2793, 58.2974, 16.6800, 12.7682, 8.6327, 5.0204, 4.6136
1, 8, 0.3500, -40.0157, -105.2793, 53.3952, 16.8866, 12.7056, 8.6478, 5.1476, 4.7576
1, 8, 0.4000, -40.0157, -105.2793, 49.2344, 17.0074, 12.6198, 8.6251, 5.2405, 4.8612
1, 8, 0.5000, -40.0157, -105.2793, 42.5222, 17.0869, 12.4138, 8.5151, 5.3583, 4.9881
1, 8, 0.6000, -40.0157, -105.2793, 37.3302, 17.0379, 12.1904, 8.3613, 5.4185, 5.0471
1, 8, 0.7000, -40.0157, -105.2793, 33.1996, 16.9174, 11.9653, 8.1895, 5.4437, 5.0648
1, 8, 0.8000, -40.0157, -105.2793, 29.8500, 16.7556, 11.7452, 8.0123, 5.4463, 5.0561
1, 8, 0.9000, -40.0157, -105.2793, 27.0968, 16.5697, 11.5329, 7.8361, 5.4339, 5.0301
1, 8, 1.0000, -40.0157, -105.2793, 24.8120, 16.3703, 11.3294, 7.6642, 5.4112, 4.9925
1, 8, 1.5000, -40.0157, -105.2793, 17.8721, 15.3311, 10.4422, 6.9060, 5.2253, 4.7263
1, 8, 2.0000, -40.0157, -105.2793, 15.0568, 14.3659, 9.7325, 6.3160, 5.0049, 4.4313
1, 8, 2.5000, -40.0157, -105.2793, 14.2459, 13.5142, 9.1507, 5.8606, 4.7897, 4.1517
1, 8, 3.0000, -40.0157, -105.2793, 14.5085, 12.7681, 8.6628, 5.5079, 4.5889, 3.8968
1, 8, 3.5000, -40.0157, -105.2793, 15.3643, 12.1125, 8.2462, 5.2346, 4.4045, 3.6670
1, 8, 4.0000, -40.0157, -105.2793, 16.5403, 11.5335, 7.8854, 5.0240, 4.2357, 3.4603
1, 8, 5.0000, -40.0157, -105.2793, 19.2515, 10.5607, 7.2899, 4.7443, 3.9395, 3.1067
1, 8, 6.0000, -40.0157, -105.2793, 21.9134, 9.7799, 6.8176, 4.6020, 3.6894, 2.8183
1, 8, 7.0000, -40.0157, -105.2793, 24.2143, 9.1443, 6.4341, 4.5571, 3.4765, 2.5813
1, 8, 8.0000, -40.0157, -105.2793, 26.0207, 8.6218, 6.1172, 4.5838, 3.2936, 2.3854
1, 8, 9.0000, -40.0157, -105.2793, 27.2835, 8.1894, 5.8520, 4.6647, 3.1353, 2.2229
1, 8, 10.0000, -40.0157, -105.2793, 27.9970, 7.8304, 5.6280, 4.7876, 2.9977, 2.0880
1, 8, 15.0000, -40.0157, -105.2793, 24.2255, 6.7764, 4.9120, 4.7876, 2.5261, 1.6993
1, 8, 20.0000, -40.0157, -105.2793, 11.5695, 6.4539, 4.5822, 4.7876, 2.2788, 1.5993
1, 8, 25.0000, -40.0157, -105.2793, -5.6546, 6.4539, 4.5822, 4.7876, 2.2788, 1.5993
1, 8, 30.0000, -40.0157, -105.2793, -23.9585, 6.4539, 4.5822, 4.7876, 2.2788, 1.5993
