month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
7, 12, 0.0100, -40.0157, -105.2793, 154.4315, 0.5055, 2.0763, 1.6194, 0.9261, 1.2521
7, 12, 0.0150, -40.0157, -105.2793, 143.0946, 6.2498, 5.6250, 4.3854, 1.4609, 1.3299
7, 12, 0.0200, -40.0157, -105.2793, 134.8741, 9.1486, 7.2382, 5.6936, 1.9474, 1.4770
7, 12, 0.0250, -40.0157, -105.2793, 128.4280, 10.8267, 8.0675, 6.3977, 2.3603, 1.6301
7, 12, 0.0300, -40.0157, -105.2793, 123.1328, 11.8750, 8.5145, 6.8006, 2.7094, 1.7745
7, 12, 0.0350, -40.0157, -105.2793, 118.6456, 12.5600, 8.7536, 7.0357, 3.0069, 1.9069
7, 12, 0.0400, -40.0157, -105.2793, 114.7574, 13.0191, 8.8713, 7.1703, 3.2631, 2.0273
7, 12, 0.0500, -40.0157, -105.2793, 108.2716, 13.5400, 8.9111, 7.2716, 3.6810, 2.2364
7, 12, 0.0600, -40.0157, -105.2793, 102.9971, 13.7666, 8.8240, 7.2574, 4.0068, 2.4108
7, 12, 0.0700, -40.0157, -105.2793, 98.5650, 13.8388, 8.6842, 7.1898, 4.2673, 2.5583
7, 12, 0.0800, -40.0157, -105.2793, 94.7521, 13.8250, 8.5243, 7.0971, 4.4797, 2.6846
7, 12, 0.0900, -40.0157, -105.2793, 91.4129, 13.7614, 8.3597, 6.9936, 4.6555, 2.7940
7, 12, 0.1000, -40.0157, -105.2793, 88.4476, 13.6687, 8.1980, 6.8867, 4.8027, 2.8897
7, 12, 0.1500, -40.0157, -105.2793, 77.2645, 13.0683, 7.5064, 6.3911, 5.2707, 3.2301
7, 12, 0.2000, -40.0157, -105.2793, 69.5907, 12.4868, 7.0111, 6.0043, 5.4983, 3.4361
7, 12, 0.2500, -40.0157, -105.2793, 63.8116, 11.9923, 6.6582, 5.7101, 5.6113, 3.5706
7, 12, 0.3000, -40.0157, -105.2793, 59.2133, 11.5792, 6.4033, 5.4839, 5.6618, 3.6623
7, 12, 0.3500, -40.0157, -105.2793, 55.4190, 11.2329, 6.2171, 5.3077, 5.6754, 3.7261
7, 12, 0.4000, -40.0157, -105.2793, 52.2066, 10.9401, 6.0804, 5.1688, 5.6661, 3.7708
7, 12, 0.5000, -40.0157, -105.2793, 47.0059, 10.4755, 5.9074, 4.9698, 5.6082, 3.8229
7, 12, 0.6000, -40.0157, -105.2793, 42.9303, 10.1267, 5.8204, 4.8416, 5.5239, 3.8440
7, 12, 0.7000, -40.0157, -105.2793, 39.6236, 9.8579, 5.7857, 4.7593, 5.4287, 3.8466
7, 12, 0.8000, -40.0157, -105.2793, 36.8763, 9.6466, 5.7841, 4.7078, 5.3301, 3.8377
7, 12, 0.9000, -40.0157, -105.2793, 34.5554, 9.4776, 5.8038, 4.6780, 5.2318, 3.8212
7, 12, 1.0000, -40.0157, -105.2793, 32.5705, 9.3408, 5.8377, 4.6635, 5.1359, 3.7997
7, 12, 1.5000, -40.0157, -105.2793, 25.9384, 8.9413, 6.0920, 4.7109, 4.7128, 3.6599
7, 12, 2.0000, -40.0157, -105.2793, 22.5220, 8.7721, 6.3609, 4.8324, 4.3845, 3.5097
7, 12, 2.5000, -40.0157, -105.2793, 20.8652, 8.6949, 6.5929, 4.9650, 4.1317, 3.3677
7, 12, 3.0000, -40.0157, -105.2793, 20.2927, 8.6578, 6.7807, 5.0903, 3.9365, 3.2374
7, 12, 3.5000, -40.0157, -105.2793, 20.4267, 8.6382, 6.9271, 5.2027, 3.7857, 3.1187
7, 12, 4.0000, -40.0157, -105.2793, 21.0314, 8.6252, 7.0370, 5.3010, 3.6698, 3.0105
7, 12, 5.0000, -40.0157, -105.2793, 23.0666, 8.5990, 7.1664, 5.4571, 3.5168, 2.8215
7, 12, 6.0000, -40.0157, -105.2793, 25.6018, 8.5596, 7.2012, 5.5663, 3.4399, 2.6620
7, 12, 7.0000, -40.0157, -105.2793, 28.2011, 8.5025, 7.1646, 5.6373, 3.4169, 2.5259
7, 12, 8.0000, -40.0157, -105.2793, 30.6095, 8.4276, 7.0731, 5.6771, 3.4333, 2.4086
7, 12, 9.0000, -40.0157, -105.2793, 32.6739, 8.3363, 6.9385, 5.6912, 3.4796, 2.3065
7, 12, 10.0000, -40.0157, -105.2793, 34.3035, 8.2305, 6.7698, 5.6842, 3.5488, 2.2171
7, 12, 15.0000, -40.0157, -105.2793, 34.9213, 7.5402, 5.6000, 5.6842, 4.1050, 1.9030
7, 12, 20.0000, -40.0157, -105.2793, 23.9931, 6.6832, 4.1445, 5.6842, 4.8355, 1.7257
7, 12, 25.0000, -40.0157, -105.2793, 5.2401, 6.6832, 4.1445, 5.6842, 4.8355, 1.7257
7, 12, 30.0000, -40.0157, -105.2793, -16.9373, 6.6832, 4.1445, 5.6842, 4.8355, 1.7257
