month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
1, 0, 0.4000, 40.0157, -105.2793, 22.3476, 27.1911, 36.8781, 46.5651, 56.2521, 65.9392, 75.6262, 85.3132, 95.0002, 104.6872, 114.3742
1, 0, 0.5000, 40.0157, -105.2793, 16.2574, 21.2493, 31.2331, 41.2169, 51.2006, 61.1844, 71.1682, 81.1520, 91.1358, 101.1196, 111.1033
1, 0, 0.6000, 40.0157, -105.2793, 12.1020, 17.1663, 27.2950, 37.4237, 47.5524, 57.6811, 67.8098, 77.9385, 88.0671, 98.1958, 108.3245
1, 0, 0.7000, 40.0157, -105.2793, 9.2498, 14.3359, 24.5081, 34.6803, 44.8525, 55.0247, 65.1969, 75.3691, 85.5413, 95.7135, 105.8857
1, 0, 0.8000, 40.0157, -105.2793, 7.3143, 12.3871, 22.5328, 32.6784, 42.8241, 52.9697, 63.1154, 73.2611, 83.4067, 93.5524, 103.6980
1, 0, 0.9000, 40.0157, -105.2793, 6.0434, 11.0782, 21.1479, 31.2175, 41.2872, 51.3569, 61.4265, 71.4962, 81.5659, 91.6355, 101.7052
1, 0, 1.0000, 40.0157, -105.2793, 5.2645, 10.2436, 20.2020, 30.1604, 40.1188, 50.0772, 60.0356, 69.9940, 79.9524, 89.9107, 99.8691
1, 0, 1.5000, 40.0157, -105.2793, 5.4357, 10.0075, 19.1510, 28.2946, 37.4382, 46.5818, 55.7254, 64.8690, 74.0126, 83.1561, 92.2997
1, 0, 2.0000, 40.0157, -105.2793, 8.3068, 12.4191, 20.6435, 28.8680, 37.0925, 45.3170, 53.5414, 61.7659, 69.9904, 78.2149, 86.4393
1, 0, 2.5000, 40.0157, -105.2793, 11.6144, 15.3000, 22.6714, 30.0427, 37.4141, 44.7854, 52.1568, 59.5281, 66.8994, 74.2708, 81.6421
1, 0, 3.0000, 40.0157, -105.2793, 14.5947, 17.9103, 24.5415, 31.1727, 37.8038, 44.4350, 51.0662, 57.6974, 64.3286, 70.9598, 77.5909
1, 0, 3.5000, 40.0157, -105.2793, 16.9857, 19.9915, 26.0033, 32.0150, 38.0267, 44.0385, 50.0502, 56.0619, 62.0737, 68.0854, 74.0971
1, 0, 4.0000, 40.0157, -105.2793, 18.7202, 21.4736, 26.9805, 32.4874, 37.9942, 43.5011, 49.0080, 54.5149, 60.0218, 65.5286, 71.0355
1, 0, 5.0000, 40.0157, -105.2793, 20.3107, 22.7088, 27.5051, 32.3014, 37.0977, 41.8940, 46.6902, 51.4865, 56.2828, 61.0791, 65.8754
1, 0, 6.0000, 40.0157, -105.2793, 19.7694, 21.9725, 26.3787, 30.7850, 35.1912, 39.5974, 44.0037, 48.4099, 52.8161, 57.2223, 61.6286
1, 0, 7.0000, 40.0157, -105.2793, 17.5864, 19.7133, 23.9672, 28.2211, 32.4750, 36.7289, 40.9828, 45.2368, 49.4907, 53.7446, 57.9985
1, 0, 8.0000, 40.0157, -105.2793, 14.1969, 16.3333, 20.6061, 24.8789, 29.1517, 33.4245, 37.6973, 41.9701, 46.2429, 50.5157, 54.7885
1, 0, 9.0000, 40.0157, -105.2793, 9.9591, 12.1645, 16.5754, 20.9862, 25.3971, 29.8079, 34.2188, 38.6297, 43.0405, 47.4514, 51.8622
1, 0, 10.0000, 40.0157, -105.2793, 5.1596, 7.4734, 12.1010, 16.7287, 21.3563, 25.9840, 30.6116, 35.2393, 39.8669, 44.4946, 49.1222
1, 0, 15.0000, 40.0157, -105.2793, -20.8279, -17.8213, -11.8082, -5.7951, 0.2180, 6.2311, 12.2442, 18.2573, 24.2704, 30.2835, 36.2965
1, 0, 20.0000, 40.0157, -105.2793, -41.6992, -38.3068, -31.5220, -24.7372, -17.9524, -11.1676, -4.3828, 2.4020, 9.1868, 15.9716, 22.7564
1, 0, 25.0000, 40.0157, -105.2793, -53.8790, -50.6299, -44.1319, -37.6338, -31.1357, -24.6376, -18.1396, -11.6415, -5.1434, 1.3547, 7.8528
1, 0, 30.0000, 40.0157, -105.2793, -58.3058, -55.6529, -50.3472, -45.0415, -39.7357, -34.4300, -29.1243, -23.8185, -18.5128, -13.2071, -7.9013
