month,hour,freq,latitude,longitude,Fam5,Fam10,Fam20,Fam30,Fam40,Fam50,Fam60,Fam70,Fam80,Fam90,Fam100
1, 4, 0.0100, 40.0157, -105.2793, 137.8131, 139.5438, 143.0051, 146.4664, 149.9277, 153.3891, 156.8504, 160.3117, 163.7730, 167.2343, 170.6956
1, 4, 0.0150, 40.0157, -105.2793, 131.4858, 133.0815, 136.2728, 139.4642, 142.6555, 145.8469, 149.0382, 152.2296, 155.4209, 158.6123, 161.8036
1, 4, 0.0200, 40.0157, -105.2793, 126.0053, 127.5646, 130.6830, 133.8014, 136.9198, 140.0383, 143.1567, 146.2751, 149.3935, 152.5120, 155.6304
1, 4, 0.0250, 40.0157, -105.2793, 121.1485, 122.7179, 125.8567, 128.9954, 132.1342, 135.2730, 138.4117, 141.5505, 144.6892, 147.8280, 150.9667
1, 4, 0.0300, 40.0157, -105.2793, 116.7740, 118.3786, 121.5877, 124.7968, 128.0059, 131.2150, 134.4241, 137.6332, 140.8423, 144.0514, 147.2605
1, 4, 0.0350, 40.0157, -105.2793, 112.7864, 114.4404, 117.7485, 121.0565, 124.3645, 127.6726, 130.9806, 134.2887, 137.5967, 140.9048, 144.2128
1, 4, 0.0400, 40.0157, -105.2793, 109.1179, 110.8298, 114.2536, 117.6774, 121.1012, 124.5251, 127.9489, 131.3727, 134.7965, 138.2204, 141.6442
1, 4, 0.0500, 40.0157, -105.2793, 102.5490, 104.3894, 108.0701, 111.7507, 115.4314, 119.1121, 122.7928, 126.4735, 130.1542, 133.8349, 137.5156
1, 4, 0.0600, 40.0157, -105.2793, 96.7873, 98.7621, 102.7117, 106.6612, 110.6108, 114.5603, 118.5099, 122.4595, 126.4090, 130.3586, 134.3081
1, 4, 0.0700, 40.0157, -105.2793, 91.6541, 93.7628, 97.9804, 102.1980, 106.4156, 110.6332, 114.8507, 119.0683, 123.2859, 127.5035, 131.7210
1, 4, 0.0800, 40.0157, -105.2793, 87.0270, 89.2664, 93.7453, 98.2242, 102.7030, 107.1819, 111.6608, 116.1396, 120.6185, 125.0974, 129.5762
1, 4, 0.0900, 40.0157, -105.2793, 82.8182, 85.1836, 89.9143, 94.6450, 99.3758, 104.1065, 108.8373, 113.5680, 118.2988, 123.0295, 127.7602
1, 4, 0.1000, 40.0157, -105.2793, 78.9618, 81.4479, 86.4199, 91.3920, 96.3641, 101.3361, 106.3082, 111.2803, 116.2524, 121.2244, 126.1965
1, 4, 0.1500, 40.0157, -105.2793, 63.5102, 66.5204, 72.5409, 78.5614, 84.5819, 90.6024, 96.6229, 102.6434, 108.6639, 114.6844, 120.7049
1, 4, 0.2000, 40.0157, -105.2793, 52.2641, 55.6857, 62.5290, 69.3723, 76.2156, 83.0589, 89.9022, 96.7455, 103.5888, 110.4321, 117.2754
1, 4, 0.2500, 40.0157, -105.2793, 43.6299, 47.3774, 54.8724, 62.3674, 69.8624, 77.3574, 84.8524, 92.3474, 99.8424, 107.3374, 114.8324
1, 4, 0.3000, 40.0157, -105.2793, 36.7818, 40.7901, 48.8067, 56.8233, 64.8399, 72.8565, 80.8731, 88.8897, 96.9062, 104.9228, 112.9394
1, 4, 0.3500, 40.0157, -105.2793, 31.2308, 35.4494, 43.8866, 52.3238, 60.7610, 69.1982, 77.6354, 86.0726, 94.5098, 102.9470, 111.3842
1, 4, 0.4000, 40.0157, -105.2793, 26.6614, 31.0504, 39.8282, 48.6061, 57.3839, 66.1618, 74.9396, 83.7175, 92.4953, 101.2732, 110.0510
