month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 18, 0.01, 40.0157, -105.2793, 160.4326, 5.2535, 4.4028, 2.2194, 1.7673, 1.7673
10, 18, 0.01, 40.0157, -105.2793, 153.9044, 6.3386, 5.9511, 3.3705, 1.9188, 1.9188
10, 18, 0.02, 40.0157, -105.2793, 149.0021, 7.3342, 7.0399, 4.0674, 2.1342, 2.1342
10, 18, 0.03, 40.0157, -105.2793, 145.0511, 8.1903, 7.8691, 4.5296, 2.3406, 2.3406
10, 18, 0.03, 40.0157, -105.2793, 141.7313, 8.9270, 8.5326, 4.8550, 2.5262, 2.5262
10, 18, 0.35, 40.0157, -105.2793, 92.6326, 16.7175, 14.3116, 5.3878, 4.4561, 4.4561
10, 18, 0.04, 40.0157, -105.2793, 136.3366, 10.1286, 9.5461, 5.2731, 2.8365, 2.8365
10, 18, 0.05, 40.0157, -105.2793, 132.0319, 11.0703, 10.2964, 5.5194, 3.0823, 3.0823
10, 18, 0.06, 40.0157, -105.2793, 128.4459, 11.8306, 10.8804, 5.6723, 3.2807, 3.2807
10, 18, 0.07, 40.0157, -105.2793, 125.3719, 12.4583, 11.3503, 5.7691, 3.4438, 3.4438
10, 18, 0.08, 40.0157, -105.2793, 122.6823, 12.9854, 11.7375, 5.8301, 3.5799, 3.5799
10, 18, 0.09, 40.0157, -105.2793, 120.2923, 13.4341, 12.0621, 5.8670, 3.6950, 3.6950
10, 18, 0.10, 40.0157, -105.2793, 118.1428, 13.8201, 12.3380, 5.8872, 3.7932, 3.7932
10, 18, 0.15, 40.0157, -105.2793, 109.8106, 15.1366, 13.2576, 5.8614, 4.1200, 4.1200
10, 18, 0.02, 40.0157, -105.2793, 149.0021, 7.3342, 7.0399, 4.0674, 2.1342, 2.1342
10, 18, 0.25, 40.0157, -105.2793, 99.3512, 16.3058, 14.0459, 5.6312, 4.3858, 4.3858
10, 18, 0.30, 40.0157, -105.2793, 95.6851, 16.5666, 14.2160, 5.5068, 4.4348, 4.4348
10, 18, 0.35, 40.0157, -105.2793, 92.6326, 16.7175, 14.3116, 5.3878, 4.4561, 4.4561
10, 18, 0.40, 40.0157, -105.2793, 90.0316, 16.7954, 14.3582, 5.2762, 4.4596, 4.4596
10, 18, 0.50, 40.0157, -105.2793, 85.7934, 16.8143, 14.3597, 5.0754, 4.4341, 4.4341
10, 18, 0.60, 40.0157, -105.2793, 82.4489, 16.7259, 14.2897, 4.9018, 4.3847, 4.3847
10, 18, 0.70, 40.0157, -105.2793, 79.7164, 16.5789, 14.1808, 4.7509, 4.3237, 4.3237
10, 18, 0.80, 40.0157, -105.2793, 77.4266, 16.3990, 14.0500, 4.6190, 4.2573, 4.2573
10, 18, 0.90, 40.0157, -105.2793, 75.4701, 16.2009, 13.9069, 4.5030, 4.1889, 4.1889
10, 18, 1.00, 40.0157, -105.2793, 73.7723, 15.9931, 13.7572, 4.4002, 4.1203, 4.1203
10, 18, 1.50, 40.0157, -105.2793, 67.7137, 14.9430, 12.9977, 4.0285, 3.8006, 3.8006
10, 18, 2.00, 40.0157, -105.2793, 63.8584, 13.9857, 12.2944, 3.8056, 3.5340, 3.5340
10, 18, 2.50, 40.0157, -105.2793, 61.0832, 13.1456, 11.6646, 3.6688, 3.3154, 3.3154
10, 18, 3.00, 40.0157, -105.2793, 58.9197, 12.4100, 11.1010, 3.5871, 3.1352, 3.1352
10, 18, 3.50, 40.0157, -105.2793, 57.1367, 11.7625, 10.5936, 3.5429, 2.9855, 2.9855
10, 18, 4.00, 40.0157, -105.2793, 55.6072, 11.1887, 10.1335, 3.5257, 2.8603, 2.8603
10, 18, 5.00, 40.0157, -105.2793, 53.0364, 10.2173, 9.3269, 3.5464, 2.6664, 2.6664
10, 18, 6.00, 40.0157, -105.2793, 50.8782, 9.4267, 8.6379, 3.6151, 2.5283, 2.5283
10, 18, 7.00, 40.0157, -105.2793, 48.9809, 8.7714, 8.0376, 3.7140, 2.4304, 2.4304
10, 18, 8.00, 40.0157, -105.2793, 47.2597, 8.2204, 7.5066, 3.8327, 2.3626, 2.3626
10, 18, 9.00, 40.0157, -105.2793, 45.6580, 7.7518, 7.0307, 3.9648, 2.3179, 2.3179
10, 18, 10.00, 40.0157, -105.2793, 44.1329, 7.3498, 6.6000, 4.1061, 2.2914, 2.2914
10, 18, 15.00, 40.0157, -105.2793, 36.6679, 6.0040, 4.9089, 4.1061, 2.3331, 2.3331
10, 18, 20.00, 40.0157, -105.2793, 28.1414, 5.3067, 3.6909, 4.1061, 2.5336, 2.5336
10, 18, 25.00, 40.0157, -105.2793, 17.8961, 5.3067, 3.6909, 4.1061, 2.5336, 2.5336
10, 18, 30.00, 40.0157, -105.2793, 5.7959, 5.3067, 3.6909, 4.1061, 2.5336, 2.5336
