month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 22, 0.01, 40.0157, -105.2793, 159.2612, 4.2690, 3.8019, 2.6647, 1.1893, 1.1893
10, 22, 0.01, 40.0157, -105.2793, 153.2201, 5.6458, 5.2189, 2.9444, 1.6661, 1.6661
10, 22, 0.02, 40.0157, -105.2793, 148.6539, 6.5104, 6.0233, 3.1995, 1.9662, 1.9662
10, 22, 0.03, 40.0157, -105.2793, 144.9547, 7.1158, 6.5448, 3.4137, 2.1736, 2.1736
10, 22, 0.03, 40.0157, -105.2793, 141.8330, 7.5681, 6.9114, 3.5922, 2.3258, 2.3258
10, 22, 0.35, 40.0157, -105.2793, 94.6956, 10.1463, 8.7129, 4.7261, 2.9603, 2.9603
10, 22, 0.04, 40.0157, -105.2793, 136.7342, 8.2045, 7.3939, 3.8692, 2.5340, 2.5340
10, 22, 0.05, 40.0157, -105.2793, 132.6434, 8.6337, 7.6976, 4.0717, 2.6687, 2.6687
10, 22, 0.06, 40.0157, -105.2793, 129.2216, 8.9431, 7.9062, 4.2244, 2.7615, 2.7615
10, 22, 0.07, 40.0157, -105.2793, 126.2790, 9.1762, 8.0581, 4.3424, 2.8282, 2.8282
10, 22, 0.08, 40.0157, -105.2793, 123.6980, 9.3571, 8.1732, 4.4351, 2.8775, 2.8775
10, 22, 0.09, 40.0157, -105.2793, 121.4001, 9.5008, 8.2633, 4.5089, 2.9146, 2.9146
10, 22, 0.10, 40.0157, -105.2793, 119.3303, 9.6169, 8.3353, 4.5681, 2.9428, 2.9428
10, 22, 0.15, 40.0157, -105.2793, 111.2865, 9.9563, 8.5466, 4.7320, 3.0094, 3.0094
10, 22, 0.02, 40.0157, -105.2793, 148.6539, 6.5104, 6.0233, 3.1995, 1.9662, 1.9662
10, 22, 0.25, 40.0157, -105.2793, 101.1747, 10.1514, 8.6868, 4.7844, 3.0072, 3.0072
10, 22, 0.30, 40.0157, -105.2793, 97.6363, 10.1613, 8.7072, 4.7615, 2.9859, 2.9859
10, 22, 0.35, 40.0157, -105.2793, 94.6956, 10.1463, 8.7129, 4.7261, 2.9603, 2.9603
10, 22, 0.40, 40.0157, -105.2793, 92.1948, 10.1163, 8.7094, 4.6840, 2.9330, 2.9330
10, 22, 0.50, 40.0157, -105.2793, 88.1317, 10.0321, 8.6860, 4.5921, 2.8779, 2.8779
10, 22, 0.60, 40.0157, -105.2793, 84.9374, 9.9326, 8.6503, 4.4991, 2.8250, 2.8250
10, 22, 0.70, 40.0157, -105.2793, 82.3360, 9.8277, 8.6081, 4.4100, 2.7757, 2.7757
10, 22, 0.80, 40.0157, -105.2793, 80.1618, 9.7219, 8.5623, 4.3263, 2.7302, 2.7302
10, 22, 0.90, 40.0157, -105.2793, 78.3078, 9.6174, 8.5146, 4.2486, 2.6882, 2.6882
10, 22, 1.00, 40.0157, -105.2793, 76.7012, 9.5152, 8.4659, 4.1767, 2.6495, 2.6495
10, 22, 1.50, 40.0157, -105.2793, 70.9697, 9.0491, 8.2212, 3.8938, 2.4953, 2.4953
10, 22, 2.00, 40.0157, -105.2793, 67.2849, 8.6529, 7.9867, 3.7059, 2.3872, 2.3872
10, 22, 2.50, 40.0157, -105.2793, 64.5668, 8.3113, 7.7650, 3.5819, 2.3085, 2.3085
10, 22, 3.00, 40.0157, -105.2793, 62.3698, 8.0117, 7.5549, 3.5026, 2.2500, 2.2500
10, 22, 3.50, 40.0157, -105.2793, 60.4768, 7.7452, 7.3550, 3.4559, 2.2060, 2.2060
10, 22, 4.00, 40.0157, -105.2793, 58.7711, 7.5052, 7.1638, 3.4338, 2.1727, 2.1727
10, 22, 5.00, 40.0157, -105.2793, 55.6812, 7.0871, 6.8033, 3.4426, 2.1294, 2.1294
10, 22, 6.00, 40.0157, -105.2793, 52.8251, 6.7316, 6.4667, 3.5006, 2.1074, 2.1074
10, 22, 7.00, 40.0157, -105.2793, 50.0956, 6.4227, 6.1492, 3.5916, 2.0999, 2.0999
10, 22, 8.00, 40.0157, -105.2793, 47.4469, 6.1501, 5.8477, 3.7058, 2.1025, 2.1025
10, 22, 9.00, 40.0157, -105.2793, 44.8563, 5.9065, 5.5597, 3.8366, 2.1125, 2.1125
10, 22, 10.00, 40.0157, -105.2793, 42.3106, 5.6867, 5.2834, 3.9797, 2.1280, 2.1280
10, 22, 15.00, 40.0157, -105.2793, 29.9936, 4.8332, 4.0366, 3.9797, 2.2539, 2.2539
10, 22, 20.00, 40.0157, -105.2793, 17.9796, 4.2334, 2.9509, 3.9797, 2.4165, 2.4165
10, 22, 25.00, 40.0157, -105.2793, 5.9801, 4.2334, 2.9509, 3.9797, 2.4165, 2.4165
10, 22, 30.00, 40.0157, -105.2793, -6.2105, 4.2334, 2.9509, 3.9797, 2.4165, 2.4165
