month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
1, 14, 0.01, 40.0157, -105.2793, 157.4028, 1.0227, 2.2560, 1.7496, 0.8104, 0.8104
1, 14, 0.01, 40.0157, -105.2793, 147.4606, 6.1042, 5.5745, 4.1580, 1.4702, 1.4702
1, 14, 0.02, 40.0157, -105.2793, 140.3072, 8.8118, 7.1530, 5.3429, 2.0032, 2.0032
1, 14, 0.03, 40.0157, -105.2793, 134.7257, 10.4244, 8.0068, 5.9958, 2.4305, 2.4305
1, 14, 0.03, 40.0157, -105.2793, 130.1548, 11.4558, 8.5020, 6.3775, 2.7793, 2.7793
1, 14, 0.35, 40.0157, -105.2793, 72.0060, 12.3542, 8.1440, 5.2862, 5.4070, 5.4070
1, 14, 0.04, 40.0157, -105.2793, 122.9425, 12.6255, 8.9811, 6.7423, 3.3145, 3.3145
1, 14, 0.05, 40.0157, -105.2793, 117.3644, 13.2039, 9.1519, 6.8586, 3.7066, 3.7066
1, 14, 0.06, 40.0157, -105.2793, 112.8281, 13.4999, 9.1932, 6.8664, 4.0061, 4.0061
1, 14, 0.07, 40.0157, -105.2793, 109.0142, 13.6461, 9.1755, 6.8229, 4.2418, 4.2418
1, 14, 0.08, 40.0157, -105.2793, 105.7309, 13.7072, 9.1303, 6.7547, 4.4316, 4.4316
1, 14, 0.09, 40.0157, -105.2793, 102.8536, 13.7179, 9.0726, 6.6750, 4.5869, 4.5869
1, 14, 0.10, 40.0157, -105.2793, 100.2970, 13.6978, 9.0103, 6.5908, 4.7156, 4.7156
1, 14, 0.15, 40.0157, -105.2793, 90.6507, 13.4239, 8.7185, 6.1904, 5.1142, 5.1142
1, 14, 0.02, 40.0157, -105.2793, 140.3072, 8.8118, 7.1530, 5.3429, 2.0032, 2.0032
1, 14, 0.25, 40.0157, -105.2793, 79.1006, 12.8184, 8.3446, 5.6272, 5.3801, 5.3801
1, 14, 0.30, 40.0157, -105.2793, 75.1969, 12.5700, 8.2299, 5.4366, 5.4091, 5.4091
1, 14, 0.35, 40.0157, -105.2793, 72.0060, 12.3542, 8.1440, 5.2862, 5.4070, 5.4070
1, 14, 0.40, 40.0157, -105.2793, 69.3315, 12.1651, 8.0785, 5.1657, 5.3858, 5.3858
1, 14, 0.50, 40.0157, -105.2793, 65.0673, 11.8480, 7.9883, 4.9885, 5.3124, 5.3124
1, 14, 0.60, 40.0157, -105.2793, 61.7912, 11.5902, 7.9327, 4.8691, 5.2191, 5.2191
1, 14, 0.70, 40.0157, -105.2793, 59.1788, 11.3747, 7.8980, 4.7874, 5.1190, 5.1190
1, 14, 0.80, 40.0157, -105.2793, 57.0382, 11.1905, 7.8766, 4.7316, 5.0182, 5.0182
1, 14, 0.90, 40.0157, -105.2793, 55.2474, 11.0304, 7.8640, 4.6941, 4.9194, 4.9194
1, 14, 1.00, 40.0157, -105.2793, 53.7243, 10.8895, 7.8574, 4.6700, 4.8243, 4.8243
1, 14, 1.50, 40.0157, -105.2793, 48.5661, 10.3708, 7.8656, 4.6582, 4.4144, 4.4144
1, 14, 2.00, 40.0157, -105.2793, 45.5741, 10.0303, 7.8903, 4.7212, 4.1046, 4.1046
1, 14, 2.50, 40.0157, -105.2793, 43.6124, 9.7832, 7.9078, 4.8033, 3.8707, 3.8707
1, 14, 3.00, 40.0157, -105.2793, 42.2208, 9.5915, 7.9119, 4.8862, 3.6934, 3.6934
1, 14, 3.50, 40.0157, -105.2793, 41.1739, 9.4348, 7.9017, 4.9630, 3.5592, 3.5592
1, 14, 4.00, 40.0157, -105.2793, 40.3484, 9.3013, 7.8777, 5.0315, 3.4585, 3.4585
1, 14, 5.00, 40.0157, -105.2793, 39.1009, 9.0766, 7.7920, 5.1417, 3.3318, 3.3318
1, 14, 6.00, 40.0157, -105.2793, 38.1838, 8.8832, 7.6637, 5.2186, 3.2766, 3.2766
1, 14, 7.00, 40.0157, -105.2793, 37.5175, 8.7049, 7.5007, 5.2669, 3.2712, 3.2712
1, 14, 8.00, 40.0157, -105.2793, 37.1234, 8.5332, 7.3094, 5.2913, 3.3020, 3.3020
1, 14, 9.00, 40.0157, -105.2793, 37.0314, 8.3639, 7.0950, 5.2956, 3.3598, 3.3598
1, 14, 10.00, 40.0157, -105.2793, 37.1894, 8.1945, 6.8617, 5.2832, 3.4382, 3.4382
1, 14, 15.00, 40.0157, -105.2793, 36.3918, 7.3195, 5.5074, 5.2832, 4.0151, 4.0151
1, 14, 20.00, 40.0157, -105.2793, 26.9189, 6.3946, 3.9878, 5.2832, 4.7402, 4.7402
1, 14, 25.00, 40.0157, -105.2793, 10.6284, 6.3946, 3.9878, 5.2832, 4.7402, 4.7402
1, 14, 30.00, 40.0157, -105.2793, -6.6842, 6.3946, 3.9878, 5.2832, 4.7402, 4.7402
