month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
7, 10, 0.01, 40.0157, -105.2793, 165.6114, 5.2524, 3.7224, 2.9913, 1.7550, 1.7550
7, 10, 0.01, 40.0157, -105.2793, 159.3082, 5.5104, 5.2680, 3.0316, 1.5132, 1.5132
7, 10, 0.02, 40.0157, -105.2793, 154.5632, 6.2067, 6.4785, 3.3927, 1.5602, 1.5602
7, 10, 0.03, 40.0157, -105.2793, 150.7322, 6.9597, 7.4062, 3.8058, 1.6953, 1.6953
7, 10, 0.03, 40.0157, -105.2793, 147.5079, 7.6775, 8.1380, 4.2046, 1.8576, 1.8576
7, 10, 0.35, 40.0157, -105.2793, 96.1706, 17.1015, 13.7903, 8.7383, 5.1956, 5.1956
7, 10, 0.04, 40.0157, -105.2793, 142.2543, 8.9386, 9.2256, 4.9047, 2.1881, 2.1881
7, 10, 0.05, 40.0157, -105.2793, 138.0440, 9.9800, 10.0032, 5.4763, 2.4910, 2.4910
7, 10, 0.06, 40.0157, -105.2793, 134.5182, 10.8453, 10.5919, 5.9439, 2.7590, 2.7590
7, 10, 0.07, 40.0157, -105.2793, 131.4775, 11.5736, 11.0557, 6.3308, 2.9948, 2.9948
7, 10, 0.08, 40.0157, -105.2793, 128.7989, 12.1944, 11.4316, 6.6545, 3.2030, 3.2030
7, 10, 0.09, 40.0157, -105.2793, 126.4016, 12.7294, 11.7430, 6.9283, 3.3878, 3.3878
7, 10, 0.10, 40.0157, -105.2793, 124.2291, 13.1950, 12.0052, 7.1620, 3.5529, 3.5529
7, 10, 0.15, 40.0157, -105.2793, 115.6123, 14.8309, 12.8644, 7.9376, 4.1682, 4.1682
7, 10, 0.02, 40.0157, -105.2793, 154.5632, 6.2067, 6.4785, 3.3927, 1.5602, 1.5602
7, 10, 0.25, 40.0157, -105.2793, 104.1343, 16.4155, 13.5773, 8.5666, 4.8440, 4.8440
7, 10, 0.30, 40.0157, -105.2793, 99.8593, 16.8252, 13.7199, 8.6844, 5.0452, 5.0452
7, 10, 0.35, 40.0157, -105.2793, 96.1706, 17.1015, 13.7903, 8.7383, 5.1956, 5.1956
7, 10, 0.40, 40.0157, -105.2793, 92.9214, 17.2874, 13.8126, 8.7512, 5.3102, 5.3102
7, 10, 0.50, 40.0157, -105.2793, 87.3859, 17.4848, 13.7663, 8.7034, 5.4672, 5.4672
7, 10, 0.60, 40.0157, -105.2793, 82.7752, 17.5393, 13.6489, 8.6019, 5.5618, 5.5618
7, 10, 0.70, 40.0157, -105.2793, 78.8270, 17.5104, 13.4933, 8.4744, 5.6172, 5.6172
7, 10, 0.80, 40.0157, -105.2793, 75.3805, 17.4300, 13.3170, 8.3348, 5.6467, 5.6467
7, 10, 0.90, 40.0157, -105.2793, 72.3294, 17.3169, 13.1301, 8.1906, 5.6581, 5.6581
7, 10, 1.00, 40.0157, -105.2793, 69.5991, 17.1827, 12.9386, 8.0459, 5.6568, 5.6568
7, 10, 1.50, 40.0157, -105.2793, 59.2483, 16.3860, 12.0035, 7.3731, 5.5502, 5.5502
7, 10, 2.00, 40.0157, -105.2793, 52.3266, 15.5691, 11.1775, 6.8154, 5.3789, 5.3789
7, 10, 2.50, 40.0157, -105.2793, 47.4344, 14.8077, 10.4679, 6.3621, 5.1942, 5.1942
7, 10, 3.00, 40.0157, -105.2793, 43.8911, 14.1132, 9.8577, 5.9934, 5.0118, 5.0118
7, 10, 3.50, 40.0157, -105.2793, 41.3043, 13.4824, 9.3291, 5.6926, 4.8370, 4.8370
7, 10, 4.00, 40.0157, -105.2793, 39.4203, 12.9090, 8.8677, 5.4472, 4.6717, 4.6717
7, 10, 5.00, 40.0157, -105.2793, 37.0957, 11.9085, 8.1022, 5.0856, 4.3697, 4.3697
7, 10, 6.00, 40.0157, -105.2793, 35.9646, 11.0675, 7.4949, 4.8545, 4.1026, 4.1026
7, 10, 7.00, 40.0157, -105.2793, 35.4608, 10.3532, 7.0034, 4.7198, 3.8659, 3.8659
7, 10, 8.00, 40.0157, -105.2793, 35.2417, 9.7417, 6.5996, 4.6589, 3.6549, 3.6549
7, 10, 9.00, 40.0157, -105.2793, 35.1036, 9.2150, 6.2640, 4.6559, 3.4659, 3.4659
7, 10, 10.00, 40.0157, -105.2793, 34.9281, 8.7595, 5.9828, 4.6993, 3.2960, 3.2960
7, 10, 15.00, 40.0157, -105.2793, 31.9680, 7.2444, 5.1073, 4.6993, 2.6579, 2.6579
7, 10, 20.00, 40.0157, -105.2793, 24.7382, 6.5408, 4.7364, 4.6993, 2.2553, 2.2553
7, 10, 25.00, 40.0157, -105.2793, 13.4651, 6.5408, 4.7364, 4.6993, 2.2553, 2.2553
7, 10, 30.00, 40.0157, -105.2793, -0.9735, 6.5408, 4.7364, 4.6993, 2.2553, 2.2553
