month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
1, 6, 0.01, 40.0157, -105.2793, 157.1388, 1.5718, 2.5482, 1.7723, 1.1550, 1.1550
1, 6, 0.01, 40.0157, -105.2793, 148.9856, 5.0554, 4.8762, 3.5274, 1.3499, 1.3499
1, 6, 0.02, 40.0157, -105.2793, 142.9479, 7.2585, 6.2710, 4.4309, 1.6436, 1.6436
1, 6, 0.03, 40.0157, -105.2793, 138.1244, 8.7115, 7.1808, 4.9629, 1.9311, 1.9311
1, 6, 0.03, 40.0157, -105.2793, 134.0974, 9.7181, 7.8199, 5.3005, 2.1915, 2.1915
1, 6, 0.35, 40.0157, -105.2793, 78.1865, 14.0269, 11.6504, 5.0625, 4.7001, 4.7001
1, 6, 0.04, 40.0157, -105.2793, 127.6014, 10.9946, 8.6678, 5.6771, 2.6280, 2.6280
1, 6, 0.05, 40.0157, -105.2793, 122.4609, 11.7572, 9.2180, 5.8548, 2.9717, 2.9717
1, 6, 0.06, 40.0157, -105.2793, 118.2095, 12.2603, 9.6138, 5.9365, 3.2465, 3.2465
1, 6, 0.07, 40.0157, -105.2793, 114.5892, 12.6165, 9.9175, 5.9665, 3.4698, 3.4698
1, 6, 0.08, 40.0157, -105.2793, 111.4413, 12.8821, 10.1604, 5.9671, 3.6539, 3.6539
1, 6, 0.09, 40.0157, -105.2793, 108.6609, 13.0879, 10.3602, 5.9500, 3.8075, 3.8075
1, 6, 0.10, 40.0157, -105.2793, 106.1749, 13.2518, 10.5279, 5.9223, 3.9370, 3.9370
1, 6, 0.15, 40.0157, -105.2793, 96.6876, 13.7306, 11.0754, 5.7266, 4.3520, 4.3520
1, 6, 0.02, 40.0157, -105.2793, 142.9479, 7.2585, 6.2710, 4.4309, 1.6436, 1.6436
1, 6, 0.25, 40.0157, -105.2793, 85.2111, 14.0244, 11.5229, 5.3478, 4.6521, 4.6521
1, 6, 0.30, 40.0157, -105.2793, 81.3379, 14.0452, 11.6094, 5.1946, 4.6931, 4.6931
1, 6, 0.35, 40.0157, -105.2793, 78.1865, 14.0269, 11.6504, 5.0625, 4.7001, 4.7001
1, 6, 0.40, 40.0157, -105.2793, 75.5608, 13.9840, 11.6616, 4.9479, 4.6859, 4.6859
1, 6, 0.50, 40.0157, -105.2793, 71.4170, 13.8559, 11.6290, 4.7595, 4.6213, 4.6213
1, 6, 0.60, 40.0157, -105.2793, 68.2834, 13.6989, 11.5543, 4.6116, 4.5324, 4.5324
1, 6, 0.70, 40.0157, -105.2793, 65.8268, 13.5300, 11.4577, 4.4927, 4.4337, 4.4337
1, 6, 0.80, 40.0157, -105.2793, 63.8492, 13.3577, 11.3495, 4.3953, 4.3322, 4.3322
1, 6, 0.90, 40.0157, -105.2793, 62.2244, 13.1862, 11.2356, 4.3142, 4.2315, 4.2315
1, 6, 1.00, 40.0157, -105.2793, 60.8669, 13.0178, 11.1192, 4.2460, 4.1334, 4.1334
1, 6, 1.50, 40.0157, -105.2793, 56.4703, 12.2490, 10.5515, 4.0249, 3.7016, 3.7016
1, 6, 2.00, 40.0157, -105.2793, 54.0537, 11.6029, 10.0435, 3.9114, 3.3663, 3.3663
1, 6, 2.50, 40.0157, -105.2793, 52.4549, 11.0567, 9.5976, 3.8487, 3.1078, 3.1078
1, 6, 3.00, 40.0157, -105.2793, 51.2240, 10.5877, 9.2036, 3.8138, 2.9077, 2.9077
1, 6, 3.50, 40.0157, -105.2793, 50.1565, 10.1789, 8.8518, 3.7952, 2.7528, 2.7528
1, 6, 4.00, 40.0157, -105.2793, 49.1510, 9.8177, 8.5339, 3.7868, 2.6333, 2.6333
1, 6, 5.00, 40.0157, -105.2793, 47.1409, 9.2026, 7.9758, 3.7875, 2.4747, 2.4747
1, 6, 6.00, 40.0157, -105.2793, 45.0115, 8.6908, 7.4927, 3.8002, 2.3939, 2.3939
1, 6, 7.00, 40.0157, -105.2793, 42.7323, 8.2507, 7.0619, 3.8184, 2.3682, 2.3682
1, 6, 8.00, 40.0157, -105.2793, 40.3350, 7.8622, 6.6688, 3.8388, 2.3830, 2.3830
1, 6, 9.00, 40.0157, -105.2793, 37.8925, 7.5120, 6.3037, 3.8598, 2.4284, 2.4284
1, 6, 10.00, 40.0157, -105.2793, 35.5126, 7.1909, 5.9601, 3.8805, 2.4975, 2.4975
1, 6, 15.00, 40.0157, -105.2793, 25.8908, 5.8511, 4.4471, 3.8805, 3.0601, 3.0601
1, 6, 20.00, 40.0157, -105.2793, 13.1455, 4.7581, 3.1497, 3.8805, 3.8042, 3.8042
1, 6, 25.00, 40.0157, -105.2793, -3.9714, 4.7581, 3.1497, 3.8805, 3.8042, 3.8042
1, 6, 30.00, 40.0157, -105.2793, -20.0300, 4.7581, 3.1497, 3.8805, 3.8042, 3.8042
