month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 12, 0.0100, 40.0157, -105.2793, 160.2070, 4.5136, 3.1624, 3.1170, 2.2189, 1.8764
10, 12, 0.0150, 40.0157, -105.2793, 152.5401, 7.1587, 6.8028, 4.2777, 2.1629, 2.2079
10, 12, 0.0200, 40.0157, -105.2793, 146.8950, 8.9864, 8.9175, 4.9741, 2.2911, 2.5211
10, 12, 0.0250, 40.0157, -105.2793, 142.4093, 10.3161, 10.2507, 5.4406, 2.4641, 2.7932
10, 12, 0.0300, 40.0157, -105.2793, 138.6801, 11.3312, 11.1481, 5.7742, 2.6430, 3.0276
10, 12, 0.0350, 40.0157, -105.2793, 135.4855, 12.1346, 11.7813, 6.0232, 2.8153, 3.2304
10, 12, 0.0400, 40.0157, -105.2793, 132.6895, 12.7882, 12.2438, 6.2147, 2.9768, 3.4073
10, 12, 0.0500, 40.0157, -105.2793, 127.9633, 13.7902, 12.8559, 6.4858, 3.2654, 3.7010
10, 12, 0.0600, 40.0157, -105.2793, 124.0574, 14.5240, 13.2238, 6.6628, 3.5124, 3.9348
10, 12, 0.0700, 40.0157, -105.2793, 120.7289, 15.0845, 13.4546, 6.7823, 3.7249, 4.1252
10, 12, 0.0800, 40.0157, -105.2793, 117.8298, 15.5257, 13.6025, 6.8642, 3.9091, 4.2831
10, 12, 0.0900, 40.0157, -105.2793, 115.2628, 15.8808, 13.6978, 6.9202, 4.0702, 4.4159
10, 12, 0.1000, 40.0157, -105.2793, 112.9607, 16.1715, 13.7580, 6.9579, 4.2122, 4.5290
10, 12, 0.1500, 40.0157, -105.2793, 104.0851, 17.0549, 13.8130, 6.9994, 4.7260, 4.9039
10, 12, 0.2000, 40.0157, -105.2793, 97.8203, 17.4576, 13.7233, 6.9382, 5.0437, 5.1027
10, 12, 0.2500, 40.0157, -105.2793, 93.0160, 17.6435, 13.5996, 6.8452, 5.2549, 5.2138
10, 12, 0.3000, 40.0157, -105.2793, 89.1460, 17.7142, 13.4688, 6.7434, 5.4011, 5.2751
10, 12, 0.3500, 40.0157, -105.2793, 85.9249, 17.7174, 13.3389, 6.6412, 5.5046, 5.3056
10, 12, 0.4000, 40.0157, -105.2793, 83.1800, 17.6788, 13.2123, 6.5421, 5.5785, 5.3162
10, 12, 0.5000, 40.0157, -105.2793, 78.7043, 17.5297, 12.9718, 6.3581, 5.6681, 5.3008
10, 12, 0.6000, 40.0157, -105.2793, 75.1680, 17.3309, 12.7479, 6.1941, 5.7084, 5.2581
10, 12, 0.7000, 40.0157, -105.2793, 72.2747, 17.1102, 12.5391, 6.0486, 5.7190, 5.2013
10, 12, 0.8000, 40.0157, -105.2793, 69.8472, 16.8814, 12.3436, 5.9190, 5.7105, 5.1374
10, 12, 0.9000, 40.0157, -105.2793, 67.7713, 16.6516, 12.1599, 5.8033, 5.6893, 5.0700
10, 12, 1.0000, 40.0157, -105.2793, 65.9691, 16.4244, 11.9869, 5.6996, 5.6596, 5.0015
10, 12, 1.5000, 40.0157, -105.2793, 59.5552, 15.3756, 11.2490, 5.3121, 5.4515, 4.6709
10, 12, 2.0000, 40.0157, -105.2793, 55.5399, 14.4849, 10.6656, 5.0669, 5.2175, 4.3824
10, 12, 2.5000, 40.0157, -105.2793, 52.7383, 13.7267, 10.1872, 4.9064, 4.9908, 4.1356
10, 12, 3.0000, 40.0157, -105.2793, 50.6446, 13.0729, 9.7839, 4.8012, 4.7789, 3.9236
10, 12, 3.5000, 40.0157, -105.2793, 49.0008, 12.5014, 9.4365, 4.7344, 4.5831, 3.7399
10, 12, 4.0000, 40.0157, -105.2793, 47.6600, 11.9962, 9.1319, 4.6955, 4.4024, 3.5794
10, 12, 5.0000, 40.0157, -105.2793, 45.5596, 11.1391, 8.6165, 4.6756, 4.0817, 3.3126
10, 12, 6.0000, 40.0157, -105.2793, 43.9376, 10.4351, 8.1893, 4.7073, 3.8061, 3.1009
10, 12, 7.0000, 40.0157, -105.2793, 42.6125, 9.8434, 7.8222, 4.7722, 3.5672, 2.9298
10, 12, 8.0000, 40.0157, -105.2793, 41.5015, 9.3373, 7.4982, 4.8595, 3.3584, 2.7901
10, 12, 9.0000, 40.0157, -105.2793, 40.5641, 8.8984, 7.2059, 4.9625, 3.1746, 2.6749
10, 12, 10.0000, 40.0157, -105.2793, 39.7668, 8.5137, 6.9380, 5.0765, 3.0120, 2.5795
10, 12, 15.0000, 40.0157, -105.2793, 35.7852, 7.1322, 5.8198, 5.0765, 2.4276, 2.3012
10, 12, 20.0000, 40.0157, -105.2793, 27.6651, 6.2873, 4.9002, 5.0765, 2.0919, 2.2167
10, 12, 25.0000, 40.0157, -105.2793, 15.5301, 6.2873, 4.9002, 5.0765, 2.0919, 2.2167
10, 12, 30.0000, 40.0157, -105.2793, 1.8843, 6.2873, 4.9002, 5.0765, 2.0919, 2.2167
