month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
7, 0, 0.0100, 40.0157, -105.2793, 161.5134, 5.3193, 3.8295, 3.0304, 1.5338, 1.6317
7, 0, 0.0150, 40.0157, -105.2793, 156.1610, 4.7783, 4.1511, 3.1025, 1.3164, 1.5292
7, 0, 0.0200, 40.0157, -105.2793, 152.0376, 4.8048, 4.5664, 3.2784, 1.3041, 1.5521
7, 0, 0.0250, 40.0157, -105.2793, 148.6514, 5.0051, 4.9653, 3.4657, 1.3564, 1.6121
7, 0, 0.0300, 40.0157, -105.2793, 145.7638, 5.2605, 5.3274, 3.6426, 1.4306, 1.6826
7, 0, 0.0350, 40.0157, -105.2793, 143.2390, 5.5277, 5.6518, 3.8042, 1.5109, 1.7544
7, 0, 0.0400, 40.0157, -105.2793, 140.9917, 5.7894, 5.9420, 3.9502, 1.5907, 1.8238
7, 0, 0.0500, 40.0157, -105.2793, 137.1158, 6.2732, 6.4370, 4.2008, 1.7397, 1.9510
7, 0, 0.0600, 40.0157, -105.2793, 133.8434, 6.6968, 6.8427, 4.4066, 1.8710, 2.0618
7, 0, 0.0700, 40.0157, -105.2793, 131.0082, 7.0648, 7.1810, 4.5778, 1.9853, 2.1579
7, 0, 0.0800, 40.0157, -105.2793, 128.5058, 7.3849, 7.4672, 4.7220, 2.0847, 2.2417
7, 0, 0.0900, 40.0157, -105.2793, 126.2662, 7.6648, 7.7124, 4.8448, 2.1715, 2.3151
7, 0, 0.1000, 40.0157, -105.2793, 124.2398, 7.9109, 7.9248, 4.9503, 2.2477, 2.3798
7, 0, 0.1500, 40.0157, -105.2793, 116.2879, 8.7875, 8.6616, 5.3085, 2.5171, 2.6126
7, 0, 0.2000, 40.0157, -105.2793, 110.5696, 9.3072, 9.0875, 5.5055, 2.6745, 2.7537
7, 0, 0.2500, 40.0157, -105.2793, 106.1453, 9.6333, 9.3517, 5.6204, 2.7714, 2.8449
7, 0, 0.3000, 40.0157, -105.2793, 102.5681, 9.8429, 9.5207, 5.6879, 2.8324, 2.9057
7, 0, 0.3500, 40.0157, -105.2793, 99.5887, 9.9772, 9.6289, 5.7259, 2.8702, 2.9466
7, 0, 0.4000, 40.0157, -105.2793, 97.0528, 10.0604, 9.6959, 5.7445, 2.8926, 2.9739
7, 0, 0.5000, 40.0157, -105.2793, 92.9350, 10.1286, 9.7515, 5.7461, 2.9080, 3.0021
7, 0, 0.6000, 40.0157, -105.2793, 89.7063, 10.1176, 9.7436, 5.7203, 2.9004, 3.0083
7, 0, 0.7000, 40.0157, -105.2793, 87.0879, 10.0614, 9.6992, 5.6803, 2.8800, 3.0017
7, 0, 0.8000, 40.0157, -105.2793, 84.9106, 9.9786, 9.6331, 5.6326, 2.8524, 2.9872
7, 0, 0.9000, 40.0157, -105.2793, 83.0640, 9.8799, 9.5537, 5.5812, 2.8208, 2.9676
7, 0, 1.0000, 40.0157, -105.2793, 81.4727, 9.7716, 9.4661, 5.5281, 2.7870, 2.9449
7, 0, 1.5000, 40.0157, -105.2793, 75.8733, 9.1930, 8.9892, 5.2696, 2.6150, 2.8131
7, 0, 2.0000, 40.0157, -105.2793, 72.3285, 8.6474, 8.5264, 5.0464, 2.4620, 2.6806
7, 0, 2.5000, 40.0157, -105.2793, 69.7116, 8.1649, 8.1050, 4.8603, 2.3335, 2.5589
7, 0, 3.0000, 40.0157, -105.2793, 67.5657, 7.7431, 7.7257, 4.7056, 2.2267, 2.4492
7, 0, 3.5000, 40.0157, -105.2793, 65.6743, 7.3742, 7.3841, 4.5764, 2.1382, 2.3508
7, 0, 4.0000, 40.0157, -105.2793, 63.9245, 7.0505, 7.0751, 4.4681, 2.0648, 2.2622
7, 0, 5.0000, 40.0157, -105.2793, 60.6288, 6.5130, 6.5380, 4.3008, 1.9540, 2.1096
7, 0, 6.0000, 40.0157, -105.2793, 57.4377, 6.0899, 6.0863, 4.1829, 1.8796, 1.9835
7, 0, 7.0000, 40.0157, -105.2793, 54.2733, 5.7536, 5.7006, 4.1013, 1.8321, 1.8778
7, 0, 8.0000, 40.0157, -105.2793, 51.1150, 5.4849, 5.3673, 4.0471, 1.8052, 1.7883
7, 0, 9.0000, 40.0157, -105.2793, 47.9635, 5.2702, 5.0762, 4.0144, 1.7943, 1.7120
7, 0, 10.0000, 40.0157, -105.2793, 44.8270, 5.0992, 4.8201, 3.9988, 1.7962, 1.6465
7, 0, 15.0000, 40.0157, -105.2793, 29.6784, 4.6860, 3.9015, 3.9988, 1.9285, 1.4308
7, 0, 20.0000, 40.0157, -105.2793, 15.8387, 4.7048, 3.3542, 3.9988, 2.1733, 1.3285
7, 0, 25.0000, 40.0157, -105.2793, 3.2735, 4.7048, 3.3542, 3.9988, 2.1733, 1.3285
7, 0, 30.0000, 40.0157, -105.2793, -8.4674, 4.7048, 3.3542, 3.9988, 2.1733, 1.3285
