month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 4, 0.0100, 40.0157, -105.2793, 158.6041, 3.8926, 3.2582, 2.3750, 2.2291, 2.4139
10, 4, 0.0150, 40.0157, -105.2793, 151.7112, 6.0477, 5.9873, 3.6753, 1.7190, 1.8283
10, 4, 0.0200, 40.0157, -105.2793, 146.4819, 7.6874, 7.7641, 4.4119, 1.6523, 1.6821
10, 4, 0.0250, 40.0157, -105.2793, 142.2232, 8.9330, 8.9491, 4.8830, 1.7296, 1.6898
10, 4, 0.0300, 40.0157, -105.2793, 138.6111, 9.9051, 9.7752, 5.2064, 1.8592, 1.7599
10, 4, 0.0350, 40.0157, -105.2793, 135.4649, 10.6848, 10.3766, 5.4385, 2.0063, 1.8561
10, 4, 0.0400, 40.0157, -105.2793, 132.6728, 11.3249, 10.8313, 5.6104, 2.1562, 1.9621
10, 4, 0.0500, 40.0157, -105.2793, 127.8743, 12.3166, 11.4715, 5.8401, 2.4423, 2.1763
10, 4, 0.0600, 40.0157, -105.2793, 123.8383, 13.0518, 11.9025, 5.9773, 2.6989, 2.3766
10, 4, 0.0700, 40.0157, -105.2793, 120.3527, 13.6204, 12.2157, 6.0602, 2.9252, 2.5573
10, 4, 0.0800, 40.0157, -105.2793, 117.2852, 14.0738, 12.4561, 6.1089, 3.1241, 2.7187
10, 4, 0.0900, 40.0157, -105.2793, 114.5473, 14.4437, 12.6484, 6.1350, 3.2995, 2.8625
10, 4, 0.1000, 40.0157, -105.2793, 112.0764, 14.7508, 12.8068, 6.1456, 3.4546, 2.9907
10, 4, 0.1500, 40.0157, -105.2793, 102.4474, 15.7241, 13.3148, 6.0853, 4.0147, 3.4596
10, 4, 0.2000, 40.0157, -105.2793, 95.6057, 16.2124, 13.5838, 5.9587, 4.3534, 3.7461
10, 4, 0.2500, 40.0157, -105.2793, 90.3752, 16.4727, 13.7359, 5.8218, 4.5702, 3.9297
10, 4, 0.3000, 40.0157, -105.2793, 86.1972, 16.6066, 13.8194, 5.6895, 4.7130, 4.0503
10, 4, 0.3500, 40.0157, -105.2793, 82.7600, 16.6635, 13.8588, 5.5660, 4.8078, 4.1295
10, 4, 0.4000, 40.0157, -105.2793, 79.8714, 16.6706, 13.8684, 5.4521, 4.8697, 4.1805
10, 4, 0.5000, 40.0157, -105.2793, 75.2693, 16.5938, 13.8308, 5.2514, 4.9301, 4.2280
10, 4, 0.6000, 40.0157, -105.2793, 71.7571, 16.4485, 13.7482, 5.0817, 4.9391, 4.2312
10, 4, 0.7000, 40.0157, -105.2793, 68.9879, 16.2681, 13.6409, 4.9371, 4.9185, 4.2093
10, 4, 0.8000, 40.0157, -105.2793, 66.7514, 16.0697, 13.5197, 4.8129, 4.8802, 4.1724
10, 4, 0.9000, 40.0157, -105.2793, 64.9112, 15.8628, 13.3910, 4.7054, 4.8310, 4.1266
10, 4, 1.0000, 40.0157, -105.2793, 63.3742, 15.6530, 13.2586, 4.6117, 4.7753, 4.0755
10, 4, 1.5000, 40.0157, -105.2793, 58.4306, 14.6394, 12.5992, 4.2869, 4.4657, 3.7984
10, 4, 2.0000, 40.0157, -105.2793, 55.7824, 13.7416, 11.9930, 4.1079, 4.1686, 3.5386
10, 4, 2.5000, 40.0157, -105.2793, 54.0863, 12.9596, 11.4498, 4.0098, 3.9057, 3.3125
10, 4, 3.0000, 40.0157, -105.2793, 52.8147, 12.2753, 10.9622, 3.9618, 3.6769, 3.1187
10, 4, 3.5000, 40.0157, -105.2793, 51.7276, 11.6714, 10.5219, 3.9471, 3.4782, 2.9526
10, 4, 4.0000, 40.0157, -105.2793, 50.7068, 11.1338, 10.1210, 3.9556, 3.3055, 2.8101
10, 4, 5.0000, 40.0157, -105.2793, 48.6544, 10.2160, 9.4141, 4.0187, 3.0235, 2.5819
10, 4, 6.0000, 40.0157, -105.2793, 46.4611, 9.4590, 8.8046, 4.1207, 2.8080, 2.4121
10, 4, 7.0000, 40.0157, -105.2793, 44.1054, 8.8223, 8.2675, 4.2460, 2.6435, 2.2862
10, 4, 8.0000, 40.0157, -105.2793, 41.6288, 8.2784, 7.7860, 4.3860, 2.5190, 2.1942
10, 4, 9.0000, 40.0157, -105.2793, 39.1043, 7.8081, 7.3479, 4.5355, 2.4267, 2.1289
10, 4, 10.0000, 40.0157, -105.2793, 36.6260, 7.3974, 6.9445, 4.6912, 2.3607, 2.0852
10, 4, 15.0000, 40.0157, -105.2793, 26.5760, 5.9432, 5.2670, 4.6912, 2.3014, 2.0818
10, 4, 20.0000, 40.0157, -105.2793, 15.4658, 5.0790, 3.9174, 4.6912, 2.5152, 2.2861
10, 4, 25.0000, 40.0157, -105.2793, 1.1136, 5.0790, 3.9174, 4.6912, 2.5152, 2.2861
10, 4, 30.0000, 40.0157, -105.2793, -12.5290, 5.0790, 3.9174, 4.6912, 2.5152, 2.2861
