month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 20, 0.0100, 40.0157, -105.2793, 159.2612, 4.2690, 3.8019, 2.6647, 1.1893, 1.8551
10, 20, 0.0150, 40.0157, -105.2793, 153.2201, 5.6458, 5.2189, 2.9444, 1.6661, 2.1094
10, 20, 0.0200, 40.0157, -105.2793, 148.6539, 6.5104, 6.0233, 3.1995, 1.9662, 2.2584
10, 20, 0.0250, 40.0157, -105.2793, 144.9547, 7.1158, 6.5448, 3.4137, 2.1736, 2.3570
10, 20, 0.0300, 40.0157, -105.2793, 141.8330, 7.5681, 6.9114, 3.5922, 2.3258, 2.4270
10, 20, 0.0350, 40.0157, -105.2793, 139.1264, 7.9208, 7.1836, 3.7421, 2.4423, 2.4792
10, 20, 0.0400, 40.0157, -105.2793, 136.7342, 8.2045, 7.3939, 3.8692, 2.5340, 2.5194
10, 20, 0.0500, 40.0157, -105.2793, 132.6434, 8.6337, 7.6976, 4.0717, 2.6687, 2.5767
10, 20, 0.0600, 40.0157, -105.2793, 129.2216, 8.9431, 7.9062, 4.2244, 2.7615, 2.6146
10, 20, 0.0700, 40.0157, -105.2793, 126.2790, 9.1762, 8.0581, 4.3424, 2.8282, 2.6408
10, 20, 0.0800, 40.0157, -105.2793, 123.6980, 9.3571, 8.1732, 4.4351, 2.8775, 2.6594
10, 20, 0.0900, 40.0157, -105.2793, 121.4001, 9.5008, 8.2633, 4.5089, 2.9146, 2.6726
10, 20, 0.1000, 40.0157, -105.2793, 119.3303, 9.6169, 8.3353, 4.5681, 2.9428, 2.6821
10, 20, 0.1500, 40.0157, -105.2793, 111.2865, 9.9563, 8.5466, 4.7320, 3.0094, 2.6987
10, 20, 0.2000, 40.0157, -105.2793, 105.5686, 10.0971, 8.6412, 4.7829, 3.0192, 2.6929
10, 20, 0.2500, 40.0157, -105.2793, 101.1747, 10.1514, 8.6868, 4.7844, 3.0072, 2.6793
10, 20, 0.3000, 40.0157, -105.2793, 97.6363, 10.1613, 8.7072, 4.7615, 2.9859, 2.6626
10, 20, 0.3500, 40.0157, -105.2793, 94.6956, 10.1463, 8.7129, 4.7261, 2.9603, 2.6449
10, 20, 0.4000, 40.0157, -105.2793, 92.1948, 10.1163, 8.7094, 4.6840, 2.9330, 2.6269
10, 20, 0.5000, 40.0157, -105.2793, 88.1317, 10.0321, 8.6860, 4.5921, 2.8779, 2.5921
10, 20, 0.6000, 40.0157, -105.2793, 84.9374, 9.9326, 8.6503, 4.4991, 2.8250, 2.5592
10, 20, 0.7000, 40.0157, -105.2793, 82.3360, 9.8277, 8.6081, 4.4100, 2.7757, 2.5287
10, 20, 0.8000, 40.0157, -105.2793, 80.1618, 9.7219, 8.5623, 4.3263, 2.7302, 2.5002
10, 20, 0.9000, 40.0157, -105.2793, 78.3078, 9.6174, 8.5146, 4.2486, 2.6882, 2.4737
10, 20, 1.0000, 40.0157, -105.2793, 76.7012, 9.5152, 8.4659, 4.1767, 2.6495, 2.4490
10, 20, 1.5000, 40.0157, -105.2793, 70.9697, 9.0491, 8.2212, 3.8938, 2.4953, 2.3450
10, 20, 2.0000, 40.0157, -105.2793, 67.2849, 8.6529, 7.9867, 3.7059, 2.3872, 2.2639
10, 20, 2.5000, 40.0157, -105.2793, 64.5668, 8.3113, 7.7650, 3.5819, 2.3085, 2.1974
10, 20, 3.0000, 40.0157, -105.2793, 62.3698, 8.0117, 7.5549, 3.5026, 2.2500, 2.1409
10, 20, 3.5000, 40.0157, -105.2793, 60.4768, 7.7452, 7.3550, 3.4559, 2.2060, 2.0917
10, 20, 4.0000, 40.0157, -105.2793, 58.7711, 7.5052, 7.1638, 3.4338, 2.1727, 2.0482
10, 20, 5.0000, 40.0157, -105.2793, 55.6812, 7.0871, 6.8033, 3.4426, 2.1294, 1.9736
10, 20, 6.0000, 40.0157, -105.2793, 52.8251, 6.7316, 6.4667, 3.5006, 2.1074, 1.9110
10, 20, 7.0000, 40.0157, -105.2793, 50.0956, 6.4227, 6.1492, 3.5916, 2.0999, 1.8570
10, 20, 8.0000, 40.0157, -105.2793, 47.4469, 6.1501, 5.8477, 3.7058, 2.1025, 1.8095
10, 20, 9.0000, 40.0157, -105.2793, 44.8563, 5.9065, 5.5597, 3.8366, 2.1125, 1.7671
10, 20, 10.0000, 40.0157, -105.2793, 42.3106, 5.6867, 5.2834, 3.9797, 2.1280, 1.7287
10, 20, 15.0000, 40.0157, -105.2793, 29.9936, 4.8332, 4.0366, 3.9797, 2.2539, 1.5776
10, 20, 20.0000, 40.0157, -105.2793, 17.9796, 4.2334, 2.9509, 3.9797, 2.4165, 1.4679
10, 20, 25.0000, 40.0157, -105.2793, 5.9801, 4.2334, 2.9509, 3.9797, 2.4165, 1.4679
10, 20, 30.0000, 40.0157, -105.2793, -6.2105, 4.2334, 2.9509, 3.9797, 2.4165, 1.4679
