month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
7, 16, 0.0100, 40.0157, -105.2793, 169.4547, 5.3892, 4.4072, 3.7727, 1.5716, 1.8937
7, 16, 0.0150, 40.0157, -105.2793, 164.1184, 4.9667, 4.4876, 3.2980, 1.1734, 1.3813
7, 16, 0.0200, 40.0157, -105.2793, 160.0538, 5.2059, 4.9304, 3.2884, 1.1825, 1.2795
7, 16, 0.0250, 40.0157, -105.2793, 156.7407, 5.6302, 5.4441, 3.4169, 1.3168, 1.3109
7, 16, 0.0300, 40.0157, -105.2793, 153.9300, 6.1018, 5.9535, 3.5893, 1.4917, 1.3934
7, 16, 0.0350, 40.0157, -105.2793, 151.4816, 6.5727, 6.4364, 3.7716, 1.6764, 1.4963
7, 16, 0.0400, 40.0157, -105.2793, 149.3080, 7.0250, 6.8870, 3.9504, 1.8586, 1.6063
7, 16, 0.0500, 40.0157, -105.2793, 145.5688, 7.8537, 7.6926, 4.2791, 2.1980, 1.8256
7, 16, 0.0600, 40.0157, -105.2793, 142.4175, 8.5807, 8.3859, 4.5631, 2.4980, 2.0310
7, 16, 0.0700, 40.0157, -105.2793, 139.6884, 9.2181, 8.9867, 4.8056, 2.7606, 2.2183
7, 16, 0.0800, 40.0157, -105.2793, 137.2785, 9.7796, 9.5117, 5.0125, 2.9910, 2.3878
7, 16, 0.0900, 40.0157, -105.2793, 135.1192, 10.2776, 9.9744, 5.1895, 3.1940, 2.5410
7, 16, 0.1000, 40.0157, -105.2793, 133.1622, 10.7220, 10.3852, 5.3416, 3.3738, 2.6798
7, 16, 0.1500, 40.0157, -105.2793, 125.4314, 12.3765, 11.8968, 5.8455, 4.0270, 3.2097
7, 16, 0.2000, 40.0157, -105.2793, 119.7899, 13.4446, 12.8558, 6.0991, 4.4289, 3.5597
7, 16, 0.2500, 40.0157, -105.2793, 115.3524, 14.1819, 13.5070, 6.2249, 4.6918, 3.8028
7, 16, 0.3000, 40.0157, -105.2793, 111.7030, 14.7119, 13.9674, 6.2788, 4.8697, 3.9774
7, 16, 0.3500, 40.0157, -105.2793, 108.6111, 15.1028, 14.3007, 6.2897, 4.9918, 4.1053
7, 16, 0.4000, 40.0157, -105.2793, 105.9347, 15.3955, 14.5449, 6.2740, 5.0754, 4.2000
7, 16, 0.5000, 40.0157, -105.2793, 101.4829, 15.7827, 14.8551, 6.1978, 5.1674, 4.3222
7, 16, 0.6000, 40.0157, -105.2793, 97.8812, 15.9990, 15.0132, 6.0927, 5.1970, 4.3863
7, 16, 0.7000, 40.0157, -105.2793, 94.8734, 16.1086, 15.0775, 5.9773, 5.1899, 4.4146
7, 16, 0.8000, 40.0157, -105.2793, 92.3031, 16.1479, 15.0807, 5.8602, 5.1600, 4.4194
7, 16, 0.9000, 40.0157, -105.2793, 90.0678, 16.1391, 15.0428, 5.7458, 5.1158, 4.4085
7, 16, 1.0000, 40.0157, -105.2793, 88.0965, 16.0965, 14.9764, 5.6362, 5.0624, 4.3868
7, 16, 1.5000, 40.0157, -105.2793, 80.7940, 15.6279, 14.4374, 5.1766, 4.7425, 4.2016
7, 16, 2.0000, 40.0157, -105.2793, 75.9000, 15.0104, 13.7912, 4.8501, 4.4199, 3.9803
7, 16, 2.5000, 40.0157, -105.2793, 72.2491, 14.3792, 13.1496, 4.6228, 4.1274, 3.7652
7, 16, 3.0000, 40.0157, -105.2793, 69.3335, 13.7726, 12.5421, 4.4684, 3.8687, 3.5665
7, 16, 3.5000, 40.0157, -105.2793, 66.8933, 13.2018, 11.9753, 4.3693, 3.6414, 3.3858
7, 16, 4.0000, 40.0157, -105.2793, 64.7815, 12.6688, 11.4490, 4.3136, 3.4416, 3.2223
7, 16, 5.0000, 40.0157, -105.2793, 61.2172, 11.7096, 10.5067, 4.3012, 3.1108, 2.9405
7, 16, 6.0000, 40.0157, -105.2793, 58.2360, 10.8753, 9.6897, 4.3877, 2.8529, 2.7085
7, 16, 7.0000, 40.0157, -105.2793, 55.6433, 10.1457, 8.9755, 4.5478, 2.6510, 2.5159
7, 16, 8.0000, 40.0157, -105.2793, 53.3293, 9.5039, 8.3461, 4.7654, 2.4933, 2.3549
7, 16, 9.0000, 40.0157, -105.2793, 51.2228, 8.9367, 7.7873, 5.0291, 2.3709, 2.2196
7, 16, 10.0000, 40.0157, -105.2793, 49.2723, 8.4334, 7.2882, 5.3303, 2.2774, 2.1053
7, 16, 15.0000, 40.0157, -105.2793, 40.6793, 6.6312, 5.4353, 5.3303, 2.1019, 1.7504
7, 16, 20.0000, 40.0157, -105.2793, 32.1931, 5.6461, 4.2681, 5.3303, 2.2129, 1.6121
7, 16, 25.0000, 40.0157, -105.2793, 22.5020, 5.6461, 4.2681, 5.3303, 2.2129, 1.6121
7, 16, 30.0000, 40.0157, -105.2793, 10.9479, 5.6461, 4.2681, 5.3303, 2.2129, 1.6121
