month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
1, 8, 0.0100, 40.0157, -105.2793, 156.1743, -0.0426, 1.7955, 2.9685, 0.9647, 1.0095
1, 8, 0.0150, 40.0157, -105.2793, 146.1180, 6.0815, 5.5930, 4.6959, 1.4453, 1.5985
1, 8, 0.0200, 40.0157, -105.2793, 138.7273, 9.1545, 7.3499, 5.5568, 1.9101, 1.9672
1, 8, 0.0250, 40.0157, -105.2793, 132.8648, 10.9219, 8.2731, 6.0370, 2.3139, 2.2230
1, 8, 0.0300, 40.0157, -105.2793, 128.0006, 12.0176, 8.7860, 6.3201, 2.6598, 2.4127
1, 8, 0.0350, 40.0157, -105.2793, 123.8427, 12.7274, 9.0736, 6.4905, 2.9573, 2.5599
1, 8, 0.0400, 40.0157, -105.2793, 120.2121, 13.1981, 9.2282, 6.5919, 3.2150, 2.6779
1, 8, 0.0500, 40.0157, -105.2793, 114.0970, 13.7213, 9.3196, 6.6768, 3.6384, 2.8567
1, 8, 0.0600, 40.0157, -105.2793, 109.0686, 13.9368, 9.2659, 6.6782, 3.9710, 2.9864
1, 8, 0.0700, 40.0157, -105.2793, 104.8048, 13.9927, 9.1487, 6.6393, 4.2383, 3.0852
1, 8, 0.0800, 40.0157, -105.2793, 101.1087, 13.9607, 9.0043, 6.5803, 4.4573, 3.1632
1, 8, 0.0900, 40.0157, -105.2793, 97.8512, 13.8789, 8.8505, 6.5116, 4.6392, 3.2264
1, 8, 0.1000, 40.0157, -105.2793, 94.9426, 13.7685, 8.6963, 6.4388, 4.7921, 3.2786
1, 8, 0.1500, 40.0157, -105.2793, 83.8477, 13.0947, 8.0155, 6.0859, 5.2826, 3.4436
1, 8, 0.2000, 40.0157, -105.2793, 76.1293, 12.4630, 7.5129, 5.7948, 5.5251, 3.5283
1, 8, 0.2500, 40.0157, -105.2793, 70.2640, 11.9343, 7.1472, 5.5630, 5.6481, 3.5765
1, 8, 0.3000, 40.0157, -105.2793, 65.5638, 11.4977, 6.8778, 5.3769, 5.7055, 3.6050
1, 8, 0.3500, 40.0157, -105.2793, 61.6610, 11.1351, 6.6767, 5.2254, 5.7237, 3.6215
1, 8, 0.4000, 40.0157, -105.2793, 58.3370, 10.8312, 6.5255, 5.1005, 5.7173, 3.6304
1, 8, 0.5000, 40.0157, -105.2793, 52.9104, 10.3545, 6.3251, 4.9092, 5.6621, 3.6340
1, 8, 0.6000, 40.0157, -105.2793, 48.6099, 10.0020, 6.2133, 4.7724, 5.5777, 3.6266
1, 8, 0.7000, 40.0157, -105.2793, 45.0824, 9.7344, 6.1562, 4.6725, 5.4805, 3.6133
1, 8, 0.8000, 40.0157, -105.2793, 42.1208, 9.5271, 6.1343, 4.5989, 5.3788, 3.5966
1, 8, 0.9000, 40.0157, -105.2793, 39.5931, 9.3640, 6.1356, 4.5446, 5.2767, 3.5780
1, 8, 1.0000, 40.0157, -105.2793, 37.4098, 9.2341, 6.1525, 4.5047, 5.1764, 3.5581
1, 8, 1.5000, 40.0157, -105.2793, 29.9231, 8.8728, 6.3392, 4.4318, 4.7280, 3.4549
1, 8, 2.0000, 40.0157, -105.2793, 25.8693, 8.7378, 6.5590, 4.4592, 4.3732, 3.3564
1, 8, 2.5000, 40.0157, -105.2793, 23.7482, 8.6873, 6.7527, 4.5243, 4.0949, 3.2658
1, 8, 3.0000, 40.0157, -105.2793, 22.8325, 8.6700, 6.9096, 4.6040, 3.8757, 3.1827
1, 8, 3.5000, 40.0157, -105.2793, 22.6994, 8.6641, 7.0301, 4.6884, 3.7023, 3.1062
1, 8, 4.0000, 40.0157, -105.2793, 23.0783, 8.6597, 7.1179, 4.7728, 3.5653, 3.0351
1, 8, 5.0000, 40.0157, -105.2793, 24.7017, 8.6386, 7.2113, 4.9339, 3.3736, 2.9066
1, 8, 6.0000, 40.0157, -105.2793, 26.8133, 8.5922, 7.2176, 5.0805, 3.2622, 2.7923
1, 8, 7.0000, 40.0157, -105.2793, 28.9603, 8.5191, 7.1576, 5.2120, 3.2080, 2.6889
1, 8, 8.0000, 40.0157, -105.2793, 30.9030, 8.4215, 7.0464, 5.3298, 3.1960, 2.5943
1, 8, 9.0000, 40.0157, -105.2793, 32.5137, 8.3025, 6.8950, 5.4354, 3.2162, 2.5069
1, 8, 10.0000, 40.0157, -105.2793, 33.7264, 8.1651, 6.7115, 5.5305, 3.2613, 2.4254
1, 8, 15.0000, 40.0157, -105.2793, 33.3040, 7.2822, 5.4888, 5.5305, 3.7186, 2.0820
1, 8, 20.0000, 40.0157, -105.2793, 22.9839, 6.2074, 3.9995, 5.5305, 4.3738, 1.8089
1, 8, 25.0000, 40.0157, -105.2793, 5.4939, 6.2074, 3.9995, 5.5305, 4.3738, 1.8089
1, 8, 30.0000, 40.0157, -105.2793, -15.5007, 6.2074, 3.9995, 5.5305, 4.3738, 1.8089
