month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
7, 12, 0.0100, 40.0157, -105.2793, 169.8537, 6.1249, 4.7751, 4.0588, 2.1671, 2.5374
7, 12, 0.0150, 40.0157, -105.2793, 164.0262, 5.6881, 4.7055, 3.5262, 1.6705, 1.4546
7, 12, 0.0200, 40.0157, -105.2793, 159.6484, 5.9816, 5.2139, 3.5487, 1.5806, 1.1424
7, 12, 0.0250, 40.0157, -105.2793, 156.1114, 6.4811, 5.8488, 3.7407, 1.6339, 1.1081
7, 12, 0.0300, 40.0157, -105.2793, 153.1288, 7.0320, 6.4881, 3.9862, 1.7447, 1.1912
7, 12, 0.0350, 40.0157, -105.2793, 150.5417, 7.5800, 7.0945, 4.2432, 1.8789, 1.3271
7, 12, 0.0400, 40.0157, -105.2793, 148.2520, 8.1050, 7.6574, 4.4948, 2.0211, 1.4861
7, 12, 0.0500, 40.0157, -105.2793, 144.3251, 9.0638, 8.6527, 4.9596, 2.3037, 1.8221
7, 12, 0.0600, 40.0157, -105.2793, 141.0233, 9.9018, 9.4949, 5.3664, 2.5680, 2.1476
7, 12, 0.0700, 40.0157, -105.2793, 138.1667, 10.6341, 10.2126, 5.7194, 2.8091, 2.4488
7, 12, 0.0800, 40.0157, -105.2793, 135.6446, 11.2776, 10.8299, 6.0266, 3.0277, 2.7234
7, 12, 0.0900, 40.0157, -105.2793, 133.3838, 11.8470, 11.3656, 6.2951, 3.2257, 2.9725
7, 12, 0.1000, 40.0157, -105.2793, 131.3331, 12.3541, 11.8345, 6.5312, 3.4056, 3.1985
7, 12, 0.1500, 40.0157, -105.2793, 123.2025, 14.2358, 13.4988, 7.3735, 4.1008, 4.0621
7, 12, 0.2000, 40.0157, -105.2793, 117.2239, 15.4475, 14.4931, 7.8756, 4.5735, 4.6319
7, 12, 0.2500, 40.0157, -105.2793, 112.4867, 16.2847, 15.1297, 8.1935, 4.9148, 5.0284
7, 12, 0.3000, 40.0157, -105.2793, 108.5663, 16.8888, 15.5520, 8.4006, 5.1716, 5.3143
7, 12, 0.3500, 40.0157, -105.2793, 105.2277, 17.3370, 15.8357, 8.5361, 5.3705, 5.5251
7, 12, 0.4000, 40.0157, -105.2793, 102.3263, 17.6754, 16.0250, 8.6227, 5.5278, 5.6828
7, 12, 0.5000, 40.0157, -105.2793, 97.4803, 18.1307, 16.2209, 8.7022, 5.7565, 5.8905
7, 12, 0.6000, 40.0157, -105.2793, 93.5468, 18.3951, 16.2671, 8.7055, 5.9092, 6.0056
7, 12, 0.7000, 40.0157, -105.2793, 90.2572, 18.5401, 16.2261, 8.6652, 6.0127, 6.0630
7, 12, 0.8000, 40.0157, -105.2793, 87.4452, 18.6060, 16.1317, 8.5986, 6.0828, 6.0827
7, 12, 0.9000, 40.0157, -105.2793, 85.0003, 18.6176, 16.0037, 8.5162, 6.1289, 6.0769
7, 12, 1.0000, 40.0157, -105.2793, 82.8453, 18.5908, 15.8543, 8.4241, 6.1576, 6.0532
7, 12, 1.5000, 40.0157, -105.2793, 74.8816, 18.1600, 14.9872, 7.9208, 6.1532, 5.8043
7, 12, 2.0000, 40.0157, -105.2793, 69.5796, 17.5459, 14.1154, 7.4412, 6.0375, 5.4858
7, 12, 2.5000, 40.0157, -105.2793, 65.6714, 16.9022, 13.3136, 7.0179, 5.8830, 5.1677
7, 12, 3.0000, 40.0157, -105.2793, 62.6064, 16.2745, 12.5898, 6.6509, 5.7151, 4.8687
7, 12, 3.5000, 40.0157, -105.2793, 60.0992, 15.6774, 11.9381, 6.3344, 5.5443, 4.5929
7, 12, 4.0000, 40.0157, -105.2793, 57.9846, 15.1145, 11.3498, 6.0619, 5.3754, 4.3404
7, 12, 5.0000, 40.0157, -105.2793, 54.5538, 14.0888, 10.3323, 5.6268, 5.0513, 3.8983
7, 12, 6.0000, 40.0157, -105.2793, 51.8281, 13.1820, 9.4849, 5.3103, 4.7494, 3.5275
7, 12, 7.0000, 40.0157, -105.2793, 49.5648, 12.3755, 8.7702, 5.0881, 4.4700, 3.2144
7, 12, 8.0000, 40.0157, -105.2793, 47.6302, 11.6531, 8.1613, 4.9430, 4.2114, 2.9483
7, 12, 9.0000, 40.0157, -105.2793, 45.9438, 11.0017, 7.6389, 4.8626, 3.9717, 2.7209
7, 12, 10.0000, 40.0157, -105.2793, 44.4510, 10.4109, 7.1882, 4.8378, 3.7492, 2.5258
7, 12, 15.0000, 40.0157, -105.2793, 38.3359, 8.1175, 5.6899, 4.8378, 2.8416, 1.8906
7, 12, 20.0000, 40.0157, -105.2793, 31.0053, 6.5413, 4.9817, 4.8378, 2.1845, 1.6067
7, 12, 25.0000, 40.0157, -105.2793, 20.6521, 6.5413, 4.9817, 4.8378, 2.1845, 1.6067
7, 12, 30.0000, 40.0157, -105.2793, 7.8917, 6.5413, 4.9817, 4.8378, 2.1845, 1.6067
