month,hour,freq,latitude,longitude,FaA,DuA,DlA,sigmaFaA,sigmaDuA,sigmaDlA
10, 0, 0.0100, 40.0157, -105.2793, 158.8028, 4.1389, 3.9340, 2.8869, 1.5236, 1.5927
10, 0, 0.0150, 40.0157, -105.2793, 153.1691, 5.2215, 4.8905, 3.2415, 1.5882, 1.9592
10, 0, 0.0200, 40.0157, -105.2793, 148.8391, 5.9425, 5.5458, 3.5333, 1.6954, 2.1534
10, 0, 0.0250, 40.0157, -105.2793, 145.2894, 6.4716, 6.0358, 3.7662, 1.8027, 2.2720
10, 0, 0.0300, 40.0157, -105.2793, 142.2667, 6.8828, 6.4219, 3.9536, 1.9011, 2.3509
10, 0, 0.0350, 40.0157, -105.2793, 139.6270, 7.2148, 6.7371, 4.1064, 1.9893, 2.4061
10, 0, 0.0400, 40.0157, -105.2793, 137.2798, 7.4904, 7.0011, 4.2327, 2.0679, 2.4464
10, 0, 0.0500, 40.0157, -105.2793, 133.2372, 7.9249, 7.4219, 4.4269, 2.2007, 2.4997
10, 0, 0.0600, 40.0157, -105.2793, 129.8292, 8.2547, 7.7451, 4.5667, 2.3078, 2.5317
10, 0, 0.0700, 40.0157, -105.2793, 126.8804, 8.5152, 8.0029, 4.6694, 2.3955, 2.5517
10, 0, 0.0800, 40.0157, -105.2793, 124.2809, 8.7268, 8.2141, 4.7459, 2.4684, 2.5646
10, 0, 0.0900, 40.0157, -105.2793, 121.9567, 8.9023, 8.3906, 4.8031, 2.5296, 2.5728
10, 0, 0.1000, 40.0157, -105.2793, 119.8558, 9.0504, 8.5405, 4.8458, 2.5816, 2.5779
10, 0, 0.1500, 40.0157, -105.2793, 111.6301, 9.5385, 9.0425, 4.9318, 2.7515, 2.5814
10, 0, 0.2000, 40.0157, -105.2793, 105.7344, 9.8032, 9.3220, 4.9158, 2.8379, 2.5722
10, 0, 0.2500, 40.0157, -105.2793, 101.1851, 9.9600, 9.4921, 4.8602, 2.8828, 2.5605
10, 0, 0.3000, 40.0157, -105.2793, 97.5155, 10.0559, 9.5996, 4.7882, 2.9045, 2.5488
10, 0, 0.3500, 40.0157, -105.2793, 94.4656, 10.1140, 9.6676, 4.7098, 2.9121, 2.5378
10, 0, 0.4000, 40.0157, -105.2793, 91.8749, 10.1469, 9.7093, 4.6301, 2.9108, 2.5276
10, 0, 0.5000, 40.0157, -105.2793, 87.6792, 10.1656, 9.7422, 4.4749, 2.8923, 2.5096
10, 0, 0.6000, 40.0157, -105.2793, 84.4005, 10.1467, 9.7345, 4.3310, 2.8625, 2.4941
10, 0, 0.7000, 40.0157, -105.2793, 81.7499, 10.1064, 9.7031, 4.2000, 2.8276, 2.4806
10, 0, 0.8000, 40.0157, -105.2793, 79.5522, 10.0534, 9.6572, 4.0816, 2.7906, 2.4686
10, 0, 0.9000, 40.0157, -105.2793, 77.6933, 9.9925, 9.6021, 3.9746, 2.7531, 2.4577
10, 0, 1.0000, 40.0157, -105.2793, 76.0955, 9.9267, 9.5412, 3.8781, 2.7159, 2.4477
10, 0, 1.5000, 40.0157, -105.2793, 70.5056, 9.5738, 9.2026, 3.5167, 2.5466, 2.4062
10, 0, 2.0000, 40.0157, -105.2793, 66.9895, 9.2263, 8.8604, 3.2949, 2.4087, 2.3721
10, 0, 2.5000, 40.0157, -105.2793, 64.3948, 8.9010, 8.5362, 3.1608, 2.2978, 2.3416
10, 0, 3.0000, 40.0157, -105.2793, 62.2570, 8.5989, 8.2328, 3.0858, 2.2079, 2.3131
10, 0, 3.5000, 40.0157, -105.2793, 60.3577, 8.3179, 7.9492, 3.0527, 2.1347, 2.2858
10, 0, 4.0000, 40.0157, -105.2793, 58.5843, 8.0557, 7.6836, 3.0505, 2.0748, 2.2595
10, 0, 5.0000, 40.0157, -105.2793, 55.1980, 7.5786, 7.1982, 3.1111, 1.9853, 2.2087
10, 0, 6.0000, 40.0157, -105.2793, 51.8673, 7.1526, 6.7631, 3.2302, 1.9260, 2.1597
10, 0, 7.0000, 40.0157, -105.2793, 48.5241, 6.7672, 6.3684, 3.3873, 1.8883, 2.1122
10, 0, 8.0000, 40.0157, -105.2793, 45.1567, 6.4148, 6.0067, 3.5700, 1.8669, 2.0659
10, 0, 9.0000, 40.0157, -105.2793, 41.7734, 6.0896, 5.6725, 3.7705, 1.8579, 2.0206
10, 0, 10.0000, 40.0157, -105.2793, 38.3887, 5.7875, 5.3615, 3.9835, 1.8587, 1.9763
10, 0, 15.0000, 40.0157, -105.2793, 21.9284, 4.5264, 4.0604, 3.9835, 1.9557, 1.7667
10, 0, 20.0000, 40.0157, -105.2793, 6.9778, 3.5384, 3.0386, 3.9835, 2.1355, 1.5734
10, 0, 25.0000, 40.0157, -105.2793, -6.2055, 3.5384, 3.0386, 3.9835, 2.1355, 1.5734
10, 0, 30.0000, 40.0157, -105.2793, -17.8799, 3.5384, 3.0386, 3.9835, 2.1355, 1.5734
