  6,71,04,18,14,12,11,13,17,22,27,32,35,37,37,36,36,36,36,37,37,37,37,37,34,29,24
  6,71,07,17,13,11,10,12,15,19,24,29,33,36,37,37,37,37,37,37,37,37,37,35,31,27,22
  6,71,10,22,18,16,16,19,23,28,33,36,38,37,37,37,37,37,37,37,37,36,38,38,36,32,27
  6,72,01,26,22,20,19,20,24,28,32,36,37,36,27,22,21,21,22,22,21,16,14,23,38,35,31
  6,72,04,18,14,11,10,12,16,22,27,32,35,37,37,36,36,36,36,37,37,37,37,37,34,29,23
  6,72,07,17,13,10,10,11,14,19,24,29,33,36,37,37,37,37,37,37,37,37,37,35,31,27,22
  6,72,10,23,19,17,17,19,23,28,33,36,38,37,37,37,37,37,37,37,37,36,37,38,36,32,28
  6,73,01,28,24,21,21,22,25,29,33,37,37,36,25,22,21,21,21,21,20,16,14,22,38,36,32
  6,73,04,21,18,15,15,16,20,24,29,33,36,37,37,37,36,37,37,37,37,37,38,37,34,30,26
  6,73,07,20,17,15,14,15,18,22,26,30,34,36,37,37,37,37,37,37,37,37,37,35,32,29,24
  6,73,10,25,22,20,20,22,25,30,34,37,38,38,37,37,37,36,36,36,36,30,37,38,37,33,29
  6,74,01,29,25,23,22,23,26,30,34,36,37,31,25,21,20,20,20,21,20,17,14,20,37,36,33
  6,74,04,22,19,17,16,17,20,25,29,33,36,38,37,37,37,37,37,37,37,37,38,37,35,31,26
  6,74,07,21,17,15,15,16,19,22,27,30,34,36,37,37,37,37,37,37,37,37,37,36,33,29,25
  6,74,10,25,22,20,20,22,26,30,34,37,38,37,37,37,36,36,36,36,36,29,37,38,37,34,29
  6,75,01,29,26,24,23,24,27,30,34,36,37,29,24,21,20,20,20,20,20,17,14,20,37,36,33
  6,75,04,24,20,19,18,19,22,26,30,34,37,38,37,37,37,37,36,36,36,33,37,38,35,31,27
  6,75,07,23,20,18,18,19,21,24,28,31,34,37,38,38,37,37,37,37,29,29,37,36,33,30,26
  6,75,10,26,24,22,22,24,27,31,34,37,37,37,36,36,36,36,36,35,29,25,28,38,37,34,30
  6,76,01,30,27,25,24,25,27,31,34,36,32,28,24,21,20,20,20,20,20,17,14,19,37,36,33
  6,76,04,24,21,19,19,20,23,26,30,34,37,38,37,37,36,36,36,36,31,28,37,38,35,32,28
  6,76,07,23,20,18,18,19,21,24,28,31,34,37,38,38,37,37,37,33,28,28,37,36,33,30,26
  6,76,10,26,24,22,22,24,27,31,35,37,37,37,36,36,36,36,36,34,29,25,28,38,37,34,30
  6,77,01,30,27,24,24,25,27,31,34,36,33,28,24,21,20,20,20,20,20,17,14,19,37,36,33
  6,77,04,23,20,18,18,19,22,26,30,34,36,38,37,37,37,37,37,36,36,37,37,38,35,31,27
  6,77,07,21,18,16,16,17,19,23,27,31,34,36,37,37,37,37,37,37,37,37,37,36,33,29,25
  6,77,10,24,20,19,19,21,24,29,33,37,38,37,37,37,37,37,36,36,36,36,37,38,37,33,28
  7,80,01,37,35,32,30,27,25,25,25,26,28,30,33,35,36,36,36,36,37,37,36,30,16,11,20
  7,80,02,37,35,32,28,26,24,23,23,24,26,29,32,35,36,37,37,37,37,37,37,37,22,12,19
  7,80,10,36,34,30,28,25,24,23,24,26,28,31,33,36,36,36,36,37,37,37,37,37,23,19,37
  7,80,11,37,34,32,29,27,25,25,26,27,29,32,34,36,37,37,37,37,37,37,37,36,17,16,37
  8,80,07,31,32,32,30,25,16, 7, 2,-3,-7,-10,-12,-12,-12,-10,-6,-4, 0, 5,10,17,28,31,31
  8,80,10,30,32,33,33,33,33,23, 9, 4,-0,-2,-3,-3,-1, 2, 6, 9,26,31,32,32,31,30,30
  8,81,01,33,33,33,32,28,33,34,26, 8,-3,-3,-5,-6,-5,-3, 0,10,31,33,32,32,32,33,33
  8,81,04,30,32,32,33,33,26,15, 3,-2,-6,-7,-9,-9,-7,-5,-1, 1, 6,10,27,32,31,30,30
  8,81,07,31,32,32,30,26,17, 8, 3,-2,-6,-9,-10,-11,-10,-8,-5,-3, 1, 6,10,17,29,31,31
  8,81,10,30,33,33,33,33,33,23, 9, 4, 0,-1,-3,-3,-0, 3, 7, 9,26,31,32,32,32,30,30
  8,82,01,33,33,33,32,28,33,34,26, 9,-2,-3,-5,-6,-5,-3, 1,11,31,33,32,32,32,33,33
  8,82,04,30,33,33,33,33,27,16, 4,-0,-4,-5,-7,-7,-6,-3, 0, 3, 7,12,28,32,32,30,30
  8,82,07,31,33,33,30,27,18,10, 5, 1,-3,-6,-8,-8,-8,-6,-3,-1, 3, 7,17,25,29,31,31
  8,82,10,31,33,33,33,33,34,25,12, 7, 4, 3, 1, 1, 3, 6, 9,12,27,32,33,32,32,31,31
  8,83,01,34,33,33,33,25,33,34,31,12, 1, 1,-1,-2,-1, 1, 5,23,32,33,33,33,32,34,34
  8,83,04,31,33,33,34,34,28,19, 7, 3,-0,-1,-2,-3,-1, 1, 4, 6, 9,14,29,32,32,31,31
  8,83,07,32,33,33,31,28,22,12, 8, 5, 2,-0,-2,-2,-2,-0, 2, 3, 7,10,20,27,30,32,32
  8,83,10,31,34,34,34,34,34,31,14, 9, 6, 5, 4, 4, 6, 8,11,14,28,32,33,33,32,31,31
  8,84,01,34,34,34,33,24,34,35,31,15, 5, 4, 2, 2, 2, 4,14,25,33,34,33,33,33,34,34
  8,84,04,31,34,34,34,34,29,22, 9, 6, 3, 3, 1, 1, 3, 4, 7, 8,11,23,30,33,33,32,31
  8,84,07,32,34,34,32,29,24,14,10, 7, 4, 2, 1, 1, 1, 2, 5, 5, 8,11,22,27,30,32,32
  8,84,10,32,34,34,33,33,35,32,22,11, 9, 9, 7, 7, 9,11,14,23,29,33,33,33,33,32,32
  8,85,01,35,34,34,34,22,26,36,32,25, 9, 8, 6, 6, 6, 8,19,27,34,35,34,33,33,35,35
  8,85,04,32,34,34,35,34,30,24,11, 9, 6, 6, 5, 5, 6, 8,10,11,14,25,31,33,33,32,32
  8,85,07,32,34,34,32,30,26,16,13,10, 8, 6, 5, 4, 4, 6, 8, 8,10,13,24,28,31,33,33
  8,85,10,32,34,33,27,33,35,32,23,13,10,10, 9, 9,11,13,15,24,30,33,34,33,33,32,32
  9,80,07,31,33,33,31,29,26,21,14, 8, 4,-2,-3,-4,-3,-2, 5, 6,13,19,24,27,30,31,31
  9,80,10,31,33,33,32,33,34,31,24, 9, 4, 3, 1, 1, 3, 6,11,24,29,32,33,32,32,31,31
  9,82,01,20,19,18,13, 8,14,34,31,26,21, 7, 2, 1, 2, 7,24,28,33,34,25,18,17,18,19
  9,82,04,31,33,33,34,33,30,26,18,13, 7, 6,-1,-1, 6, 8,12,16,21,26,30,32,32,31,31
  9,82,07,32,33,33,32,30,27,23,17,11, 8, 5,-0,-1,-1, 5, 8, 9,15,21,25,28,30,32,32
  9,82,10,31,33,33,23,29,34,32,26,13, 8,15,12,12,15,10,15,26,30,32,33,33,33,31,31
  9,84,01,19,18,17,12, 7,10,34,33,28,24,23,20,19,20,23,27,30,33,28,19,16,15,17,19
  9,84,04,31,28,24,27,33,32,29,22,18,14,13,11,11,13,15,18,21,25,28,32,33,33,31,31
  9,84,07,32,33,33,32,32,29,27,22,18,14,12,11,10,11,12,15,16,20,24,27,30,31,33,33
  9,84,10,20,21,17,11,14,34,33,28,24,21,20,19,19,21,24,27,28,31,33,33,32,23,21,20
  9,85,01,18,18,16,12, 7, 8,23,33,30,26,26,23,23,23,26,29,31,33,21,17,15,14,17,18
  9,85,04,15,15,15,18,27,32,30,24,21,17,17,15,15,16,18,21,23,26,29,32,34,32,21,18
  9,85,07,32,25,25,32,32,30,28,24,21,18,15,14,14,14,16,18,19,22,25,28,30,32,33,32
  9,85,10,16,18,13, 8,11,27,34,28,25,22,22,20,20,22,25,28,29,31,33,33,22,18,16,16
 10,80,07,31,32,25,24,31,30,29,27,25,24,23,22,22,22,23,24,23,25,26,28,30,31,31,31
 10,80,10,14,15,11, 6, 9,23,33,29,27,25,26,25,25,26,28,29,29,31,32,32,23,20,17,15
 10,82,01,-0,-1,-2,-5,-10,-5,12,32,31,28,30,29,28,28,30,31,31,22,10, 2,-2,-3,-1,-1
 10,82,04,18,16,13,13,16,23,30,26,25,23,24,24,23,25,25,27,26,28,30,32,32,31,25,21
 10,82,07,25,21,18,18,21,27,29,27,26,25,24,24,23,23,24,25,24,26,27,29,30,30,31,31
 10,82,10, 8, 9, 5, 1, 4,15,33,30,28,26,27,27,27,28,29,30,30,32,32,21,14,12, 9, 8
 10,84,01,-1,-1,-2,-6,-11,-8, 6,20,31,30,32,31,31,31,31,32,19,11, 4,-1,-3,-4,-2,-1
 10,84,04, 3, 3, 2, 3, 8,13,17,19,26,25,26,26,26,27,28,28,28,29,30,26,18,12, 7, 5
 10,84,07, 9, 8, 7, 9,12,15,17,19,20,21,20,18,17,16,15,16,16,21,28,29,26,19,15,12
 10,84,10,-1, 1,-3,-7,-5, 6,18,27,29,28,29,29,29,30,30,31,30,22,15, 9, 4, 1,-1,-1
 10,85,01,-1,-2,-3,-7,-12,-10, 3,14,26,30,32,32,31,32,31,20,11, 5, 0,-3,-4,-5,-2,-1
 10,85,04,-4,-4,-4,-2, 3, 8,12,12,14,16,18,17,17,18,18,19,19,22,22,18,12, 5,-0,-3
 10,85,07, 3, 2, 2, 5, 9,12,14,15,16,15,14,13,13,12,11,11,11,15,20,23,20,14,10, 6
 10,85,10,-4,-2,-5,-10,-7, 4,14,18,26,28,29,29,29,30,31,27,20,16,11, 6, 0,-2,-4,-4
 11,80,07,13,11, 8, 8,10,12,14,15,16,17,16,15,14,13,13,14,14,17,19,19,18,16,15,14
 11,80,10, 1, 2,-1,-5,-3, 8,22,29,29,28,29,29,29,30,31,31,31,31,21,12, 7, 5, 3, 2
 11,82,01,-12,-13,-14,-17,-22,-17,-0,14,31,30,33,32,32,32,32,33,17, 8,-2,-10,-14,-15,-13,-12
 11,82,04, 4, 3, 1, 0, 3, 8,12,13,17,26,28,27,27,28,29,29,28,29,24,18,14,11, 7, 5
 11,82,07, 8, 7, 4, 4, 7, 9,11,12,13,13,12,11,11,10,10,11,10,13,15,16,14,12,11,10
 11,82,10,-4,-3,-6,-11,-8, 3,15,23,29,28,30,30,30,31,31,32,30,21,13, 6, 1,-1,-3,-4
 11,84,01,-13,-13,-14,-18,-23,-20,-6, 6,15,21,27,30,29,24,19,14, 6,-1,-8,-13,-15,-16,-14,-13
 11,84,04,-9,-8,-10,-8,-4, 1, 5, 4, 7, 8,11,11,11,12,12,12,12,13,12, 9, 5,-0,-5,-7
 11,84,07,-3,-4,-5,-3, 1, 3, 5, 6, 6, 7, 6, 5, 5, 4, 4, 4, 3, 6, 8,10, 8, 5, 2,-0
 11,84,10,-13,-11,-15,-19,-17,-5, 5, 8,12,15,19,19,17,17,16,15,10, 7, 2,-3,-8,-11,-12,-13
 11,85,01,-13,-14,-15,-19,-24,-22,-9, 2, 9,13,17,18,17,15,12, 7,-0,-7,-11,-15,-16,-17,-14,-13
 11,85,04,-16,-16,-16,-14,-8,-3, 1, 0, 2, 3, 5, 5, 5, 6, 6, 6, 5, 7, 7, 5,-0,-7,-12,-15
 11,85,07,-9,-9,-9,-7,-3, 0, 2, 3, 4, 4, 3, 2, 2, 1, 1, 0,-1, 2, 6, 7, 5, 1,-2,-6
 11,85,10,-16,-14,-17,-22,-20,-8, 2, 5, 8,11,14,13,12,12,11,10, 6, 3,-1,-6,-11,-14,-16,-16
 12,80,07, 2, 1,-1,-2, 1, 3, 4, 5, 6, 6, 6, 5, 5, 4, 4, 5, 4, 6, 7, 7, 6, 5, 5, 4
 12,80,10,-8,-7,-11,-15,-12,-1,10,17,29,29,30,30,30,31,31,32,26,16, 9, 2,-2,-4,-6,-7
 12,82,01,-22,-23,-24,-27,-27,-26,-10, 4,14,19,25,28,29,24,20,14, 6,-2,-11,-19,-23,-25,-23,-22
 12,82,04,-6,-6,-9,-9,-6,-1, 3, 3, 6, 8,12,12,12,13,13,14,13,13,10, 7, 4, 1,-2,-4
 12,82,07,-2,-3,-5,-5,-2, 0, 2, 2, 3, 4, 3, 3, 2, 2, 1, 2, 1, 3, 4, 5, 4, 2, 1,-0
 12,82,10,-13,-12,-16,-20,-18,-7, 5, 9,14,18,22,23,23,23,22,19,13, 9, 2,-3,-8,-10,-12,-13
 12,84,01,-23,-23,-24,-27,-26,-26,-15,-3, 5, 9,14,15,14,12, 9, 5,-3,-10,-17,-23,-25,-26,-23,-23
 12,84,04,-18,-18,-20,-18,-14,-8,-4,-4,-2,-1, 2, 2, 2, 3, 3, 3, 2, 3, 2,-0,-5,-10,-14,-16
 12,84,07,-12,-13,-14,-12,-9,-6,-4,-3,-2,-2,-2,-3,-3,-4,-5,-5,-6,-3,-1, 0,-1,-5,-7,-10
 12,84,10,-23,-21,-25,-27,-26,-15,-4,-1, 2, 5, 8, 8, 7, 7, 7, 5, 1,-3,-7,-12,-18,-21,-22,-23
 12,85,01,-23,-23,-24,-26,-26,-26,-19,-8, 0, 4, 8, 8, 8, 6, 3,-2,-9,-16,-21,-24,-26,-26,-24,-23
 12,85,04,-26,-26,-26,-23,-18,-12,-8,-8,-7,-6,-3,-4,-4,-3,-3,-3,-3,-2,-2,-4,-10,-16,-22,-24
 12,85,07,-18,-19,-19,-16,-12,-9,-7,-6,-5,-5,-5,-6,-6,-7,-8,-8,-9,-6,-4,-2,-4,-8,-12,-15
 12,85,10,-26,-24,-27,-27,-27,-18,-7,-5,-1, 1, 5, 4, 3, 3, 2, 1,-3,-6,-10,-15,-21,-24,-26,-26
 13,80,07,-6,-7,-10,-10,-8,-5,-4,-3,-2,-2,-2,-2,-3,-3,-4,-3,-4,-2,-2,-1,-3,-4,-4,-5
 13,80,10,-17,-16,-20,-24,-21,-10, 1, 7,12,15,19,20,20,21,19,17,12, 6,-0,-6,-11,-13,-15,-16
 13,82,01,-27,-27,-27,-27,-27,-27,-19,-5, 5, 9,13,15,15,13,10, 6,-2,-10,-20,-28,-28,-28,-27,-27
 13,82,04,-15,-15,-18,-18,-15,-10,-6,-5,-2,-0, 3, 3, 3, 4, 4, 5, 4, 3, 1,-1,-5,-8,-11,-13
 13,82,07,-10,-12,-14,-13,-10,-8,-6,-6,-4,-4,-4,-5,-5,-6,-6,-6,-7,-5,-4,-4,-5,-7,-8,-9
 13,82,10,-22,-21,-25,-27,-27,-15,-4, 0, 5, 7,11,11,11,11,11, 9, 4,-0,-6,-12,-17,-19,-21,-22
 13,84,01,-26,-27,-27,-27,-26,-26,-24,-12,-3, 1, 5, 6, 6, 4, 1,-3,-11,-19,-26,-27,-27,-28,-26,-26
 13,84,04,-27,-27,-27,-27,-23,-17,-13,-13,-10,-9,-6,-6,-6,-5,-5,-5,-6,-5,-7,-9,-14,-19,-23,-26
 13,84,07,-21,-22,-23,-21,-17,-14,-12,-11,-10,-10,-10,-11,-11,-12,-12,-13,-14,-11,-9,-8,-10,-13,-16,-19
 13,84,10,-29,-27,-27,-27,-27,-24,-13,-10,-6,-4,-0,-0,-1,-1,-2,-3,-8,-11,-16,-21,-27,-28,-29,-29
 13,85,01,-26,-26,-26,-26,-26,-25,-25,-16,-8,-5,-0, 0,-0,-2,-5,-10,-18,-25,-26,-27,-27,-27,-26,-26
 13,85,04,-29,-27,-27,-27,-26,-21,-17,-17,-15,-14,-11,-12,-12,-11,-11,-11,-12,-10,-11,-13,-19,-25,-29,-29
 13,85,07,-27,-27,-27,-25,-21,-18,-15,-14,-13,-13,-13,-14,-14,-15,-16,-16,-17,-15,-12,-11,-13,-17,-21,-24
 13,85,10,-29,-27,-27,-27,-27,-26,-16,-13,-10,-7,-3,-4,-6,-5,-6,-7,-12,-15,-19,-24,-28,-28,-29,-29
 14,84,08, 4, 2, 1, 4, 9,14,19,22,26,28,27,22,20,18,17,18,19,28,29,30,24,15,10, 7
 14,84,09,-1,-1,-3,-3, 2, 9,15,16,19,26,27,26,26,27,25,26,28,30,25,19,12, 7, 2, 0
 14,84,10,-0, 2,-2,-6,-4, 8,20,29,28,28,29,29,28,29,30,31,30,23,16,10, 4, 2, 0,-0
 14,84,11,-2, 0,-2,-8,-10,-1,13,22,29,28,30,29,29,30,31,26,13, 6, 1,-2,-5,-4,-4,-3
 14,85,03,-4,-2,-4,-7,-4, 4,13,16,20,26,28,28,27,28,29,30,29,22,17,11, 6, 2,-2,-4
 14,85,04,-3,-3,-3,-1, 4,10,14,13,15,17,19,19,19,20,20,20,21,25,24,20,13, 6, 1,-2
 14,85,05, 3, 3, 3, 6, 9,13,16,16,17,16,17,16,16,16,16,17,18,23,30,32,23,16, 9, 6
 14,85,06, 8, 6, 6, 8,12,15,18,19,20,18,17,15,14,13,13,14,14,19,28,30,31,20,15,11
 14,85,10,-3,-1,-4,-9,-6, 5,16,20,29,28,29,29,29,30,30,31,21,17,12, 7, 1,-1,-3,-3
 14,85,11,-4,-1,-3,-9,-12,-2,11,18,30,29,30,29,29,31,31,19, 8, 3,-2,-4,-7,-6,-5,-4
 15,84,08,17,15,13,16,23,33,31,29,27,24,23,22,22,22,23,25,26,28,31,33,34,32,28,21
 15,84,09,12,12, 9, 9,14,25,32,28,26,24,23,22,22,24,25,27,29,31,33,34,33,20,15,13
 15,84,10,13,14,11, 6, 9,23,34,31,28,26,26,25,25,27,28,30,31,33,33,25,17,14,13,12
